name,text
15a02Ta, Das will sie am Mittwoch abgeben.
15a02Wb, Das will sie am Mittwoch abgeben!
15a02Wd, Das will sie am Mittwoch abgeben.
15a04Ab, Heute Abend könnte ich es ihm sagen.
15a04Ac, Heute Abend könnte ich es ihm sagen.
15a04Fd, Heute Abend könnte ich es ihm sagen.
15a04Nc, Heute Abend könnte ich es ihm sagen.
15a04Wa, Heute Abend könnte ich es ihm sagen.
15a04Wb, Heute Abend könnte ich es ihm sagen.
15a05Eb," Das schwarze Blatt Papier befindet sich da oben, neben dem Holzstück."
15a05Fb, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
15a05Lb, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
15a05Na, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
15a05Wa, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
15a07Ac, In sieben Stunden wird es soweit sein.
15a07Eb, In sieben Stunden wird es soweit sein.
15a07Fa, In sieben Stunden wird es soweit sein.
15a07Fb, In sieben Stunden wird es soweit sein.
15a07Ld, In sieben Stunden wird es soweit sein.
15a07Nc, In sieben Stunden wird es soweit sein.
15b01Ec," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
15b01Lb," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
15b01Na," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
15b01Wc," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
15b02Aa, »Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.«
15b02Lb, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
15b02Nd, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
15b02Tc, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
15b02Wa, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
15b02Wc, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
15b03Aa, An den Wochenenden bin ich jetzt mal nach Hause gefahren und habe Agnes besucht.
15b03Lc, An den Wochenenden bin ich jetzt mal nach Hause gefahren und habe Agnes besucht.
15b03Nb, An den Wochenenden bin ich nach Hause gefahren und habe Agnes besucht.
15b03Tc, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
15b03Wa, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
15b03Wb, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
15b09Ac, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
15b09Fa, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
15b09La, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
15b09Nb, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
15b09Ta, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
15b09Wb, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
15b10Ac," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
15b10Lc," Die wird auf dem Platz sein, wo Sie sie immer hinlegen."
15b10Nb," Die wird auf dem Platz sein, wo wir sie mal hinlegen."
15b10Nc," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
15b10Wa," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16a01Ec, Der Lappen liegt auf dem Eisschrank.
16a01Fc, Der Lappen liegt auf dem Eisschrank.
16a01Lb, Der Lappen liegt auf dem Eisschrank.
16a01Nc, Der Lappen liegt auf dem Eisschrank.
16a01Tb, Der Lappen liegt auf dem Eisschrank.
16a01Wb, Der Lappen liegt auf dem Eisschrank.
16a02Ea, Das will sie am Mittwoch abgeben.
16a02Ec, Das will sie am Mittwoch abgeben.
16a02Lb, Das will sie am Mittwoch abgeben.
16a02Nb, Das will sie am Mittwoch abgeben.
16a02Tc, Das will sie am Mittwoch abgeben.
16a02Wb, Das will sie am Mittwoch abgeben.
16a04Ab, Heute Abend könnte ich es ihm sagen.
16a04Ea, Heute Abend könnte ich es ihm sagen.
16a04Fa, Heute Abend könnte ich es ihm sagen.
16a04La, Heute Abend könnte ich es ihm sagen.
16a04Lc, Heute Abend könnte ich es ihm sagen.
16a04Nc, Heute Abend könnte ich es ihm sagen.
16a04Tc, Heute Abend könnte ich es ihm sagen.
16a04Wb, Heute Abend könnte ich es ihm sagen.
16a04Wc, Heute Abend könnte ich es ihm sagen.
16a05Ab, »Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.«
16a05Ea, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
16a05Fc, Das schwarze Blatt Papier befindet sich da oben neben dem Haltstück.
16a05La, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
16a05Tb, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
16a05Wb, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
16a05Wc, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
16a07Ea, »In sieben Stunden wird es soweit sein.«
16a07Fa, In sieben Stunden wird es soweit sein.
16a07Fb, In sieben Stunden wird es soweit sein.
16a07La, In sieben Stunden wird es soweit sein.
16a07Lb, In sieben Stunden wird es soweit sein.
16a07Nb, In sieben Stunden wird es soweit sein.
16a07Td, In sieben Stunden wird es soweit sein.
16a07Wa, In sieben Stunden wird es soweit sein.
16b01Aa," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01Eb," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01Fa," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01La," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01Lc," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01Tb," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01Wa," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b01Wb," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
16b02Aa, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
16b02Eb, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
16b02Fd, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
16b02Lb, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
16b02Wb, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
16b03Ad, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03Ea, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03Fa, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03Fd, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03La, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03Nb, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03Ta, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b03Wb, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
16b09Ab, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
16b09Eb, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
16b09Fb, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
16b09La, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
16b09Lb, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
16b09Wb, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
16b10Aa," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Eb," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Fb," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Lb," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Tb," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Td," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Wa," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
16b10Wb," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
