name,chinese
03-01-04-01-02-02-05,狗狗正坐在门边。
03-01-04-01-02-02-06,狗正坐在门边。
03-01-04-01-02-02-07,狗正坐在门旁。
03-01-04-01-02-02-08,狗正坐在门边。
03-01-04-01-02-02-09,狗正坐在门边。
03-01-04-01-02-02-10,狗坐在门边。
03-01-04-01-02-02-11,狗坐在门边。
03-01-04-01-02-02-12,狗坐在门边。
03-01-04-01-02-02-13,狗坐在门旁。
03-01-04-01-02-02-14,狗正坐在门边。
03-01-04-01-02-02-15,狗坐在门边。
03-01-04-01-02-02-16,狗正坐在门旁。
03-01-04-01-02-02-17,狗坐在门旁。
03-01-04-01-02-02-18,狗正坐在门旁。
03-01-04-01-02-02-19,狗坐在门旁。
03-01-04-01-02-02-20,狗正坐在门边。
03-01-04-01-02-02-21,狗正坐在门边。
03-01-04-01-02-02-22,狗正坐在门旁。
03-01-04-01-02-02-23,狗坐在门边。
03-01-04-01-02-02-24,狗正坐在门边。
03-01-04-02-01-01-01,孩子们正在门口聊天。
03-01-04-02-01-01-02,孩子们正在门边说话。
03-01-04-02-01-01-03,孩子们正在门边说话。
03-01-04-02-01-01-04,孩子们在门边说话。
03-01-04-02-01-01-05,孩子们正在门边谈话。
03-01-04-02-01-01-06,孩子们正在门边说话！
03-01-04-02-01-01-07,孩子们在门边说话。
03-01-04-02-01-01-08,孩子们正在门边说话。
03-01-04-02-01-01-09,孩子们正在门口说话。
03-01-04-02-01-01-10,孩子们正在门口说话。
03-01-04-02-01-01-11,孩子们在门口说话。
03-01-04-02-01-01-12,孩子们在门边说话。
03-01-04-02-01-01-13,孩子们正在门边说话。
03-01-04-02-01-01-14,孩子们在门边说话。
03-01-04-02-01-01-15,孩子们在门口说话。
03-01-04-02-01-01-16,孩子们正在门口说话。
03-01-04-02-01-01-17,孩子们在门边聊天。
03-01-04-02-01-01-18,孩子们正在门边讲话。
03-01-04-02-01-01-19,孩子们在门旁说话。
03-01-04-02-01-01-20,孩子们正在门口聊天。
03-01-04-02-01-01-21,孩子们在门口聊天。
03-01-04-02-01-01-22,孩子们正在门口说话。
03-01-04-02-01-01-23,孩子们正在门口说话。
03-01-04-02-01-01-24,孩子们正在门边说话。
03-01-04-02-01-02-01,孩子们在门口说话。
03-01-04-02-01-02-02,孩子们正在门旁边谈话。
03-01-04-02-01-02-03,孩子们正在门口谈话。
03-01-04-02-01-02-04,孩子们正在门口说话！
03-01-04-02-01-02-05,孩子们正在门旁边说话。
03-01-04-02-01-02-06,孩子们正在门旁边说话。
03-01-04-02-01-02-07,孩子们正在门旁边说话。
03-01-04-02-01-02-08,孩子们正在门旁说话。
03-01-04-02-01-02-09,孩子们正在门口说话。
03-01-04-02-01-02-10,孩子们正在门边说话。
03-01-04-02-01-02-11,孩子们在门口聊天。
03-01-04-02-01-02-12,孩子们在门口说话。
03-01-04-02-01-02-13,孩子们正在门旁边说话。
03-01-04-02-01-02-14,孩子们正在门口讲话。
03-01-04-02-01-02-15,孩子们在门口说话。
03-01-04-02-01-02-16,孩子们正在门边说话。
03-01-04-02-01-02-17,孩子们正在门边讲话。
03-01-04-02-01-02-18,孩子们正在门旁边说话。
03-01-04-02-01-02-19,孩子们正在门旁聊天。
03-01-04-02-01-02-20,孩子们正在门边说话。
03-01-04-02-01-02-21,孩子们正在门旁说话。
03-01-04-02-01-02-22,孩子们在门旁边说话。
03-01-04-02-01-02-23,孩子们在门口说话。
03-01-04-02-01-02-24,孩子们正在门边说话。
03-01-04-02-02-01-01,狗坐在门边。
03-01-04-02-02-01-02,狗坐在门旁边。
03-01-04-02-02-01-03,狗狗们正坐在门边。
03-01-04-02-02-01-04,狗正坐在门边！
03-01-04-02-02-01-05,狗正坐在门边。
03-01-04-02-02-01-06,狗坐在门边。
03-01-04-02-02-01-07,狗坐在门边。
03-01-04-02-02-01-08,狗正坐在门旁。
03-01-04-02-02-01-09,狗坐在门旁。
03-01-04-02-02-01-10,狗坐在门边。
03-01-04-02-02-01-11,狗坐在门边。
03-01-04-02-02-01-12,狗坐在门边。
03-01-04-02-02-01-13,狗坐在门旁。
03-01-04-02-02-01-14,狗狗们正坐在门边。
03-01-04-02-02-01-15,狗正坐在门旁。
03-01-04-02-02-01-16,狗正坐在门旁。
03-01-04-02-02-01-17,狗坐在门边。
03-01-04-02-02-01-18,狗正坐在门边。
03-01-04-02-02-01-19,狗坐在门边。
03-01-04-02-02-01-20,狗正坐在门旁。
03-01-04-02-02-01-21,狗坐在门旁。
03-01-04-02-02-01-22,狗正坐在门边。
03-01-04-02-02-01-23,狗坐在门边。
03-01-04-02-02-01-24,狗坐在门边。
03-01-04-02-02-02-01,狗狗们坐在门旁。
03-01-04-02-02-02-02,狗正坐在门旁。
03-01-04-02-02-02-03,狗坐在门旁边。
03-01-04-02-02-02-04,狗坐在门边。
03-01-04-02-02-02-05,狗坐在门旁。
03-01-04-02-02-02-06,狗坐在门边。
03-01-04-02-02-02-07,狗正坐在门旁。
03-01-04-02-02-02-08,狗正坐在门边。
03-01-04-02-02-02-09,狗正坐在门旁。
03-01-04-02-02-02-10,狗坐在门边。
03-01-04-02-02-02-11,狗趴在门边。
03-01-04-02-02-02-12,狗正坐在门旁！
03-01-04-02-02-02-13,狗正坐在门边。
03-01-04-02-02-02-14,狗正坐在门边。
03-01-04-02-02-02-15,狗坐在门边。
03-01-04-02-02-02-16,狗正坐在门边。
03-01-04-02-02-02-17,狗坐在门边。
03-01-04-02-02-02-18,狗正坐在门旁边。
03-01-04-02-02-02-19,狗坐在门边。
03-01-04-02-02-02-20,狗正坐在门旁。
03-01-04-02-02-02-21,狗坐在门旁边。
03-01-04-02-02-02-22,狗正坐在门边。
03-01-04-02-02-02-23,狗坐在门边。
03-01-04-02-02-02-24,狗坐在门旁边。
03-01-05-01-01-01-01,孩子们正在门边说话。
03-01-05-01-01-01-02,孩子们在门边聊天。
03-01-05-01-01-01-03,孩子们正在门边交谈。
03-01-05-01-01-01-04,孩子们正在门边说话。
03-01-05-01-01-01-05,孩子们在门旁聊天。
03-01-05-01-01-01-06,孩子们正在门边聊天。
03-01-05-01-01-01-07,孩子们正在门口说话。
03-01-05-01-01-01-08,孩子们在门口聊天。
03-01-05-01-01-01-09,孩子们正在门边谈话。
03-01-05-01-01-01-10,孩子们在门口说话。
03-01-05-01-01-01-11,孩子们正在门口说话。
03-01-05-01-01-01-12,孩子们在门口说话。
03-01-05-01-01-01-13,孩子们正在门口聊天。
03-01-05-01-01-01-14,孩子们在门口说话。
03-01-05-01-01-01-15,孩子们正在门边说话。
03-01-05-01-01-01-16,孩子们正在门口聊天。
03-01-05-01-01-01-17,孩子们正在门口说话。
03-01-05-01-01-01-18,孩子们正在门边聊天。
03-01-05-01-01-01-19,孩子们正在门旁说话。
03-01-05-01-01-01-20,孩子们正在门边说话。
03-01-05-01-01-01-21,孩子们在门口说话。
03-01-05-01-01-01-22,孩子们正在门旁边说话。
03-01-05-01-01-01-23,孩子们在门口说话。
03-01-05-01-01-01-24,孩子们在门边说话。
03-01-05-01-01-02-01,孩子们正在门边说话。
03-01-05-01-01-02-02,孩子们在门边说话。
03-01-05-01-01-02-03,孩子们在门口说话。
03-01-05-01-01-02-04,孩子们正在门边说话。
03-01-05-01-01-02-05,孩子们正在门边说话。
03-01-05-01-01-02-06,孩子们在门边交谈。
03-01-05-01-01-02-07,孩子们正在门旁说话。
03-01-05-01-01-02-08,孩子们正在门边说话。
03-01-05-01-01-02-09,孩子们正在门口说话。
03-01-05-01-01-02-10,孩子们正在门边说话。
03-01-05-01-01-02-11,孩子们正在门边说话。
03-01-05-01-01-02-12,孩子们在门旁边说话。
03-01-05-01-01-02-13,孩子们在门口说话。
03-01-05-01-01-02-14,孩子们正在门口说话。
03-01-05-01-01-02-15,孩子们正在门边说话。
03-01-05-01-01-02-16,孩子们正在门边说话。
03-01-05-01-01-02-17,孩子们正在门边说话。
03-01-05-01-01-02-18,孩子们正在门旁边说话。
03-01-05-01-01-02-19,孩子们在门旁边说话。
03-01-05-01-01-02-20,孩子们正在门边说话！
03-01-05-01-01-02-21,孩子们在门边聊天。
03-01-05-01-01-02-22,孩子们正在门口说话。
03-01-05-01-01-02-23,孩子们正在门旁聊天。
03-01-05-01-01-02-24,孩子们正在门边说话。
03-01-05-01-02-01-01,狗正坐在门旁。
03-01-05-01-02-01-02,狗正坐在门边。
03-01-05-01-02-01-03,狗正坐在门旁。
03-01-05-01-02-01-04,狗坐在门旁边。
03-01-05-01-02-01-05,狗正坐在门旁。
03-01-05-01-02-01-06,狗正坐在门旁。
03-01-05-01-02-01-07,狗正坐在门边。
03-01-05-01-02-01-08,狗正坐在门旁。
03-01-05-01-02-01-09,狗正坐在门旁。
03-01-05-01-02-01-10,狗正坐在门旁。
03-01-05-01-02-01-11,狗坐在门边。
03-01-05-01-02-01-12,狗正坐在门旁边。
03-01-05-01-02-01-13,狗坐在门边。
03-01-05-01-02-01-14,狗坐在门旁。
03-01-05-01-02-01-15,狗正坐在门旁边。
03-01-05-01-02-01-16,狗正坐在门旁边。
03-01-05-01-02-01-17,狗正坐在门旁。
03-01-05-01-02-01-18,狗正坐在门旁边。
03-01-05-01-02-01-19,狗坐在门旁。
03-01-05-01-02-01-20,狗正坐在门旁。
03-01-05-01-02-01-21,狗坐在门边。
03-01-05-01-02-01-22,狗坐在门旁。
03-01-05-01-02-01-23,狗坐在门旁。
03-01-05-01-02-01-24,狗正坐在门边。
03-01-05-01-02-02-01,狗坐在门旁。
03-01-05-01-02-02-02,狗坐在门边。
03-01-05-01-02-02-03,狗坐在门边。
03-01-05-01-02-02-04,狗正坐在门边。
03-01-05-01-02-02-05,狗正坐在门边。
03-01-05-01-02-02-06,狗正坐在门边。
03-01-05-01-02-02-07,狗正坐在门旁。
03-01-05-01-02-02-08,狗正坐在门旁。
03-01-05-01-02-02-09,狗坐在门边。
03-01-05-01-02-02-10,狗坐在门边。
03-01-05-01-02-02-11,狗正坐在门边。
03-01-05-01-02-02-12,狗正坐在门旁。
03-01-05-01-02-02-13,狗坐在门旁。
03-01-05-01-02-02-14,狗正坐在门旁。
03-01-05-01-02-02-15,狗正在门旁边坐着。
03-01-05-01-02-02-16,狗正坐在门旁边。
03-01-05-01-02-02-17,狗正坐在门旁。
03-01-05-01-02-02-18,狗正坐在门边。
03-01-05-01-02-02-19,狗坐在门边。
03-01-05-01-02-02-20,狗正坐在门边。
03-01-05-01-02-02-21,狗坐在门边。
03-01-05-01-02-02-22,狗正坐在门旁。
03-01-05-01-02-02-23,狗坐在门旁。
03-01-05-01-02-02-24,狗正坐在门边。
03-01-05-02-01-01-01,孩子们正在门口说话！
03-01-05-02-01-01-02,孩子们正在门边说话！
03-01-05-02-01-01-03,孩子们正在门边说话。
03-01-05-02-01-01-04,孩子们正在门口说话！
03-01-05-02-01-01-05,孩子们在门边说话！
03-01-05-02-01-01-06,孩子们正在门口说话！
03-01-05-02-01-01-07,孩子们正在门旁边说话！
03-01-05-02-01-01-08,孩子们正在门口说话。
03-01-05-02-01-01-09,孩子们正在门旁边说话！
03-01-05-02-01-01-10,孩子们正在门口说话！
03-01-05-02-01-01-11,孩子们正在门边聊天！
03-01-05-02-01-01-12,孩子们正在门边说话！
03-01-05-02-01-01-13,孩子们在门口聊天。
03-01-05-02-01-01-14,孩子们正在门边说话！
03-01-05-02-01-01-15,孩子们在门口说话！
03-01-05-02-01-01-16,孩子们正在门边说话！
03-01-05-02-01-01-17,孩子们正在门边说话。
03-01-05-02-01-01-18,孩子们在门旁边说话！
03-01-05-02-01-01-19,孩子们正在门边说话！
03-01-05-02-01-01-20,孩子们正在门口说话。
03-01-05-02-01-01-21,孩子们在门旁聊天。
03-01-05-02-01-01-22,孩子们正在门口说话。
03-01-05-02-01-01-23,孩子们正在门口说话！
03-01-05-02-01-01-24,孩子们在门边谈话！
03-01-05-02-01-02-01,孩子们正在门口聊着天！
03-01-05-02-01-02-02,孩子们正在门口说话。
03-01-05-02-01-02-03,孩子们正在门边说话！
03-01-05-02-01-02-04,孩子们正在门边说话！
03-01-05-02-01-02-05,孩子们正在门边说话！
03-01-05-02-01-02-06,孩子们正在门旁边说话！
03-01-05-02-01-02-07,孩子们在门口说话！
03-01-05-02-01-02-08,孩子们正在门口说话！
03-01-05-02-01-02-09,孩子们正在门旁边说话！
03-01-05-02-01-02-10,孩子们在门旁边说话！
03-01-05-02-01-02-11,孩子们正在门边说话！
03-01-05-02-01-02-12,孩子们正在门边说话！
03-01-05-02-01-02-13,孩子们正在门边说话！
03-01-05-02-01-02-14,孩子们正在门边说话！
03-01-05-02-01-02-15,孩子们在门边说话！
03-01-05-02-01-02-16,孩子们在门边聊天！
03-01-05-02-01-02-17,孩子们正在门口说话！
03-01-05-02-01-02-18,孩子们正在门边说话呢！
03-01-05-02-01-02-19,孩子们正在门口说话！
03-01-05-02-01-02-20,孩子们正在门边说话！
03-01-05-02-01-02-21,孩子们正在门边说话！
03-01-05-02-01-02-22,孩子们正在门边说话！
03-01-05-02-01-02-23,孩子们正在门边说话！
03-01-05-02-01-02-24,孩子们正在门边说话！
03-01-05-02-02-01-01,狗正坐在门旁。
03-01-05-02-02-01-02,狗正坐在门旁！
03-01-05-02-02-01-03,狗正坐在门边！
03-01-05-02-02-01-04,狗正坐在门旁边。
03-01-05-02-02-01-05,狗正坐在门旁！
03-01-05-02-02-01-06,狗正坐在门旁边！
03-01-05-02-02-01-07,狗正坐在门边！
03-01-05-02-02-01-08,狗正坐在门旁。
03-01-05-02-02-01-09,狗坐在门旁！
03-01-05-02-02-01-10,狗正坐在门边。
03-01-05-02-02-01-11,狗正坐在门边！
03-01-05-02-02-01-12,狗正坐在门旁。
03-01-05-02-02-01-13,狗正坐在门旁。
03-01-05-02-02-01-14,狗正坐在门旁！
03-01-05-02-02-01-15,狗正坐在门边。
03-01-05-02-02-01-16,狗正坐在门边！
03-01-05-02-02-01-17,狗坐在门边。
03-01-05-02-02-01-18,狗正坐在门旁！
03-01-05-02-02-01-19,狗坐在门边！
03-01-05-02-02-01-20,狗正坐在门旁边！
03-01-05-02-02-01-21,狗正坐在门旁。
03-01-05-02-02-01-22,狗正坐在门旁边。
03-01-05-02-02-01-23,狗正坐在门边！
03-01-05-02-02-01-24,狗坐在门边。
03-01-05-02-02-02-01,狗坐在门边！
03-01-05-02-02-02-02,狗坐在门边！
03-01-05-02-02-02-03,狗坐在门边！
03-01-05-02-02-02-04,狗坐在门边！
03-01-05-02-02-02-05,狗正坐在门旁！
03-01-05-02-02-02-06,狗正坐在门边！
03-01-05-02-02-02-07,狗正坐在门旁。
03-01-05-02-02-02-08,狗正坐在门旁。
03-01-05-02-02-02-09,狗正坐在门边！
03-01-05-02-02-02-10,狗正坐在门旁。
03-01-05-02-02-02-11,狗在门边坐着。
03-01-05-02-02-02-12,狗坐在门旁！
03-01-05-02-02-02-13,狗坐在门边！
03-01-05-02-02-02-14,狗正坐在门边！
03-01-05-02-02-02-15,狗坐在门边！
03-01-05-02-02-02-16,狗正坐在门旁。
03-01-05-02-02-02-17,狗正坐在门边。
03-01-05-02-02-02-18,狗正坐在门旁！
03-01-05-02-02-02-19,狗正坐在门边！
03-01-05-02-02-02-20,狗坐在门边！
03-01-05-02-02-02-21,狗坐在门旁。
03-01-05-02-02-02-22,狗狗们正坐在门边。
03-01-05-02-02-02-23,狗正坐在门边！
03-01-05-02-02-02-24,狗坐在门旁。
03-01-06-01-01-01-01,孩子们正在门边说话。
03-01-06-01-01-01-02,孩子们在门口说话。
03-01-06-01-01-01-03,孩子们正在门旁边说话。
03-01-06-01-01-01-04,孩子们正在门边说话。
03-01-06-01-01-01-05,孩子们正在门边说话。
03-01-06-01-01-01-06,孩子们正在门边说话。
03-01-06-01-01-01-07,孩子们在门口说话。
03-01-06-01-01-01-08,孩子们正在门边说话。
03-01-06-01-01-01-09,孩子们正在门旁边说话。
03-01-06-01-01-01-10,孩子们正在门边说话。
03-01-06-01-01-01-11,孩子们在门旁说话。
03-01-06-01-01-01-12,孩子们正在门旁边说话。
03-01-06-01-01-01-13,孩子们正在门边说话。
03-01-06-01-01-01-14,孩子们正在门边说话。
03-01-06-01-01-01-15,孩子们在门口聊天。
03-01-06-01-01-01-16,孩子们正在门旁说话。
03-01-06-01-01-01-17,孩子们在门旁边说话。
03-01-06-01-01-01-18,孩子们正在门边说话。
03-01-06-01-01-01-19,孩子们正在门口说话。
03-01-06-01-01-01-20,孩子们正在门口说话。
03-01-06-01-01-01-21,孩子们正在门边说话。
03-01-06-01-01-01-22,孩子们正在门边说话。
03-01-06-01-01-01-23,孩子们在门口说话。
03-01-06-01-01-01-24,孩子们在门旁边说话。
03-01-06-01-01-02-01,孩子们正在门口说话。
03-01-06-01-01-02-02,孩子们正在门口说话。
03-01-06-01-01-02-03,孩子们在门边说话。
03-01-06-01-01-02-04,孩子们正在门边说话。
03-01-06-01-01-02-05,孩子们在门口说话。
03-01-06-01-01-02-06,孩子们正在门口说话吗？
03-01-06-01-01-02-07,孩子们正在门口说话。
03-01-06-01-01-02-08,孩子们正在门边说话。
03-01-06-01-01-02-09,孩子们在门边说话。
03-01-06-01-01-02-10,孩子们在门口说话。
03-01-06-01-01-02-11,孩子们在门边说话。
03-01-06-01-01-02-12,孩子们正在门边说话。
03-01-06-01-01-02-13,孩子们在门边说话。
03-01-06-01-01-02-14,孩子们正在门口说话。
03-01-06-01-01-02-15,孩子们正在门边说话。
03-01-06-01-01-02-16,孩子们正在门口说话。
03-01-06-01-01-02-17,孩子们正在门旁边聊天。
03-01-06-01-01-02-18,孩子们正在门边说话。
03-01-06-01-01-02-19,孩子们正在门边说话。
03-01-06-01-01-02-20,孩子们正在门口说话。
03-01-06-01-01-02-21,孩子们在门口说话。
03-01-06-01-01-02-22,孩子们正在门边说话。
03-01-06-01-01-02-23,孩子们在门口说话。
03-01-06-01-01-02-24,孩子们正在门边说话！
03-01-06-01-02-01-01,狗坐在门边。
03-01-06-01-02-01-02,狗坐在门边。
03-01-06-01-02-01-03,狗正坐在门旁。
03-01-06-01-02-01-04,狗坐在门边。
03-01-06-01-02-01-05,狗正坐在门旁。
03-01-06-01-02-01-06,狗坐在门边。
03-01-06-01-02-01-07,狗正坐在门旁。
03-01-06-01-02-01-08,狗坐在门边。
03-01-06-01-02-01-09,狗坐在门旁。
03-01-06-01-02-01-10,狗坐在门旁边。
03-01-06-01-02-01-11,狗坐在门边。
03-01-06-01-02-01-12,狗坐在门旁边。
03-01-06-01-02-01-13,狗坐在门边。
03-01-06-01-02-01-14,狗正坐在门边。
03-01-06-01-02-01-15,狗正坐在门旁。
03-01-06-01-02-01-16,狗正坐在门边。
03-01-06-01-02-01-17,狗坐在门边。
03-01-06-01-02-01-18,狗正坐在门边。
03-01-06-01-02-01-19,狗正坐在门旁边。
03-01-06-01-02-01-20,狗坐在门旁。
03-01-06-01-02-01-21,狗坐在门边。
03-01-06-01-02-01-22,狗坐在门旁。
03-01-06-01-02-01-23,狗正坐在门旁。
03-01-06-01-02-01-24,狗坐在门边。
03-01-06-01-02-02-01,狗坐在门边。
03-01-06-01-02-02-02,狗正坐在门边。
03-01-06-01-02-02-03,狗正坐在门边。
03-01-06-01-02-02-04,狗坐在门边。
03-01-06-01-02-02-05,狗坐在门旁。
03-01-06-01-02-02-06,狗坐在门边。
03-01-06-01-02-02-07,狗坐在门边。
03-01-06-01-02-02-08,狗正坐在门边。
03-01-06-01-02-02-09,Thux正坐在门边。
03-01-06-01-02-02-10,狗正坐在门旁。
03-01-06-01-02-02-11,狗正坐在门边。
03-01-06-01-02-02-12,狗坐在门边。
03-01-06-01-02-02-13,狗坐在门旁。
03-01-06-01-02-02-14,狗坐在门旁。
03-01-06-01-02-02-15,狗正坐在门旁。
03-01-06-01-02-02-16,狗正坐在门边。
03-01-06-01-02-02-17,狗坐在门边！
03-01-06-01-02-02-18,狗坐在门边。
03-01-06-01-02-02-19,狗坐在门旁。
03-01-06-01-02-02-20,狗坐在门旁。
03-01-06-01-02-02-21,狗坐在门边。
03-01-06-01-02-02-22,狗坐在门边。
03-01-06-01-02-02-23,狗正坐在门边。
03-01-06-01-02-02-24,狗正坐在门旁。
03-01-06-02-01-01-01,孩子们正在门边说话。
03-01-06-02-01-01-02,孩子们正在门边说话！
03-01-06-02-01-01-03,孩子们正在门旁边讲话！
03-01-06-02-01-01-04,孩子们正在门口说话！
03-01-06-02-01-01-05,孩子们在门边说话！
03-01-06-02-01-01-06,孩子们在门边说话！
03-01-06-02-01-01-07,孩子们正在门边说话！
03-01-06-02-01-01-08,孩子们正在门口说话。
03-01-06-02-01-01-09,孩子们正在门边说话。
03-01-06-02-01-01-10,孩子们正在门边说话！
03-01-06-02-01-01-11,孩子们正在门旁边说话。
03-01-06-02-01-01-12,孩子们正在门边说话！
03-01-06-02-01-01-13,孩子们在门口说话。
03-01-06-02-01-01-14,孩子们正在门口说话！
03-01-06-02-01-01-15,孩子们正在门边说话。
03-01-06-02-01-01-16,孩子们正在门旁边说话！
03-01-06-02-01-01-17,孩子们在门边说话！
03-01-06-02-01-01-18,孩子们在门边说话！
03-01-06-02-01-01-19,孩子们正在门边说话！
03-01-06-02-01-01-20,孩子们正在门边说话！
03-01-06-02-01-01-21,孩子们正在门口说话。
03-01-06-02-01-01-22,孩子们在门边谈话。
03-01-06-02-01-01-23,孩子们在门边说话。
03-01-06-02-01-01-24,孩子们，他们正在门边讲话！
03-01-06-02-01-02-01,孩子们正在门口讲话。
03-01-06-02-01-02-02,孩子们在门口说话。
03-01-06-02-01-02-03,孩子们正在门边说话。
03-01-06-02-01-02-04,孩子们正在门口说话！
03-01-06-02-01-02-05,孩子们正在门旁边说话！
03-01-06-02-01-02-06,孩子们正在门边聊天！
03-01-06-02-01-02-07,孩子们正在门旁边说话。
03-01-06-02-01-02-08,孩子们正在门边说话！
03-01-06-02-01-02-09,孩子们正在门口聊天。
03-01-06-02-01-02-10,孩子们正在门口说话。
03-01-06-02-01-02-11,孩子们正在门边说话。
03-01-06-02-01-02-12,小孩们在门边说话！
03-01-06-02-01-02-13,孩子们正在门旁边说话！
03-01-06-02-01-02-14,孩子们在门边说话！
03-01-06-02-01-02-15,孩子们正在门边说话！
03-01-06-02-01-02-16,孩子们正在门边说话！
03-01-06-02-01-02-17,孩子们在门边说话！
03-01-06-02-01-02-18,孩子们正在门口说话。
03-01-06-02-01-02-19,孩子们正在门口说话！
03-01-06-02-01-02-20,孩子们正在门口说话！
03-01-06-02-01-02-21,孩子们正在门边说话。
03-01-06-02-01-02-22,孩子们在门边说话。
03-01-06-02-01-02-23,孩子们在门边谈话。
03-01-06-02-01-02-24,孩子们在门口聊天！
03-01-06-02-02-01-01,狗坐在门旁。
03-01-06-02-02-01-02,狗坐在门旁。
03-01-06-02-02-01-03,狗坐在门边！
03-01-06-02-02-01-04,狗正坐在门边！
03-01-06-02-02-01-05,狗正坐在门旁。
03-01-06-02-02-01-06,狗正坐在门边！
03-01-06-02-02-01-07,狗正坐在门边！
03-01-06-02-02-01-08,狗坐在门边。
03-01-06-02-02-01-09,狗坐在门边。
03-01-06-02-02-01-10,狗正坐在门旁边。
03-01-06-02-02-01-11,狗正坐在门边！
03-01-06-02-02-01-12,狗坐在门边！
03-01-06-02-02-01-13,狗正坐在门边。
03-01-06-02-02-01-14,狗狗们坐在门边！
03-01-06-02-02-01-15,狗坐在门旁。
03-01-06-02-02-01-16,狗正坐在门边！
03-01-06-02-02-01-17,狗正坐在门旁边！
03-01-06-02-02-01-18,狗坐在门旁边。
03-01-06-02-02-01-19,狗正在门边坐着！
03-01-06-02-02-01-20,医生坐在门边！
03-01-06-02-02-01-21,狗坐在门边。
03-01-06-02-02-01-22,狗正坐在门旁。
03-01-06-02-02-01-23,狗坐在门边。
03-01-06-02-02-01-24,狗坐在门旁边！
03-01-06-02-02-02-01,狗坐在门边！
03-01-06-02-02-02-02,狗正坐在门旁。
03-01-06-02-02-02-03,狗坐在门旁！
03-01-06-02-02-02-04,狗正坐在门边！
03-01-06-02-02-02-05,狗坐在门边！
03-01-06-02-02-02-06,狗正坐在门边！
03-01-06-02-02-02-07,狗正坐在门边！
03-01-06-02-02-02-08,狗正坐在门边。
03-01-06-02-02-02-09,托克斯正坐在门边。
03-01-06-02-02-02-10,狗坐在门边。
03-01-06-02-02-02-11,狗正坐在门边！
03-01-06-02-02-02-12,狗正坐在门边！
03-01-06-02-02-02-13,狗正坐在门边。
03-01-06-02-02-02-14,狗狗正坐在门边！
03-01-06-02-02-02-15,狗正坐在门边。
03-01-06-02-02-02-16,狗正坐在门边！
03-01-06-02-02-02-17,狗正坐在门边！
03-01-06-02-02-02-18,狗正坐在门边。
03-01-06-02-02-02-19,狗正坐在门边！
03-01-06-02-02-02-20,狗正坐在门边！
03-01-06-02-02-02-21,狗正坐在门边。
03-01-06-02-02-02-22,狗坐在门旁。
03-01-06-02-02-02-23,狗坐在门边。
03-01-06-02-02-02-24,狗坐在门旁！
03-01-07-01-01-01-01,孩子们正在门旁聊天。
03-01-07-01-01-01-02,孩子们在门旁边说话。
03-01-07-01-01-01-03,孩子们在门口说话。
03-01-07-01-01-01-04,孩子们正在门口说话。
03-01-07-01-01-01-05,孩子们在门边说话。
03-01-07-01-01-01-06,孩子们在门边说话。
03-01-07-01-01-01-07,孩子们在门口聊天。
03-01-07-01-01-01-08,孩子们正在门口说话。
03-01-07-01-01-01-09,孩子们正在门口谈话。
03-01-07-01-01-01-10,孩子们正在门边说话。
03-01-07-01-01-01-11,孩子们在门边聊天。
03-01-07-01-01-01-12,孩子们正在门口说话。
03-01-07-01-01-01-13,孩子们正在门旁边说话。
03-01-07-01-01-01-14,孩子们正在门边聊天。
03-01-07-01-01-01-15,孩子们正在门旁边谈话。
03-01-07-01-01-01-16,孩子们在门口讲话。
03-01-07-01-01-01-17,孩子们正在门边说话。
03-01-07-01-01-01-18,孩子们正在门边说话。
03-01-07-01-01-01-19,孩子们正在门旁边聊天。
03-01-07-01-01-01-20,孩子们在门边说话。
03-01-07-01-01-01-21,孩子们在门口说话。
03-01-07-01-01-01-22,孩子们在门边说话。
03-01-07-01-01-01-23,孩子们正在门边说话。
03-01-07-01-01-01-24,孩子们正在门口说话。
03-01-07-01-01-02-01,孩子们在门边说话。
03-01-07-01-01-02-02,孩子们正在门旁边聊天。
03-01-07-01-01-02-03,孩子们在门边说话。
03-01-07-01-01-02-04,孩子们在门边说话！
03-01-07-01-01-02-05,孩子们正在门旁边说话。
03-01-07-01-01-02-06,孩子们正在门旁边说话。
03-01-07-01-01-02-07,孩子们在门边说话。
03-01-07-01-01-02-08,孩子们在门口说话。
03-01-07-01-01-02-09,孩子们正在门口说话。
03-01-07-01-01-02-10,孩子们在门口说话。
03-01-07-01-01-02-11,孩子们在门口说话。
03-01-07-01-01-02-12,孩子们正在门边说话。
03-01-07-01-01-02-13,孩子们正在门边说话。
03-01-07-01-01-02-14,孩子们在门口说话。
03-01-07-01-01-02-15,孩子们在门口聊天。
03-01-07-01-01-02-16,孩子们在门边说话。
03-01-07-01-01-02-17,孩子们正站在门边聊天。
03-01-07-01-01-02-18,孩子们在门边说话。
03-01-07-01-01-02-19,孩子们正在门边说话。
03-01-07-01-01-02-20,孩子们在门边说话。
03-01-07-01-01-02-21,孩子们正在门边谈话。
03-01-07-01-01-02-22,孩子们正在门旁边说话。
03-01-07-01-01-02-23,孩子们正在门边聊天。
03-01-07-01-01-02-24,孩子们正在门边说话。
03-01-07-01-02-01-01,狗正坐在门边。
03-01-07-01-02-01-02,狗坐在门旁边。
03-01-07-01-02-01-03,狗坐在门边。
03-01-07-01-02-01-04,狗在门边坐着吗？
03-01-07-01-02-01-05,狗坐在门旁。
03-01-07-01-02-01-06,狗正坐在门旁。
