name,chinese
s02 (6),也就是说，在经历了一切之后，拉结给女儿取了她祖母的名字。
s03 (1),从现在起，我将每周四下午把购物品放在您的门外。
s03 (2),从现在起，我会在每周四下午把购物放在您的门外。
s03 (3),从今以后，我会在每星期四下午把购物放在您的门外。
s03 (4),今后，每周四下午我会把购物袋放在您门外。
s03 (5),从现在起，我每周四下午都会把购物物品放在您的门外。
s03 (6),从今往后，我每周四会把购物放在你门外。
s04 (1),不，不要告诉我。来，我们去散步吧。
s04 (2),不，不要告诉我，来，我们去散步吧。
s04 (3),不，不，不要告诉我。我们去走走吧。
s04 (4),不，不要告诉我，来我们走一会儿。
s04 (5),不，不，不要告诉我。来，我们走走。
s04 (5)b,“不，不，别告诉我。我们去散步一下吧。”
s04 (6),不，不要告诉我。来，我们走一走。
s05 (1),我告诉保罗不要在办公室给我打电话。
s05 (2),我告诉保罗不要在办公室给我打电话。
s05 (3),处理 s05 (3).wav 时出错：音频文件格式不正确或已损坏。请确保音频文件具有有效的音频文件扩展名（例如，wav，flac 或 mp3）且未损坏。如果是从远程 URL 读取，请确保 URL 是下载音频文件的完整地址。
s05 (4),我告诉博尔不要在办公室给我打电话。
s05 (5),我告诉博尔不要在办公室给我打电话。
s05 (6),我告诉保罗不要从办公室打电话给我。
s06 (1),当然，在这场可怕的混乱中，只有一件事是清楚的。
s06 (2),当然，在这种混乱中，只有一件事是清楚的。
s06 (3),当然，在这种可怕的混乱中，只有一件事情是清楚的。
s06 (4),当然，在这场可怕的混乱中，只有一件事情是明确的。
s06 (5),当然，在这种可怕的混乱中，只有一件事情是清楚的。
s06 (6),当然，在这种可怕的混乱中，只有一件事情是清楚的。
s07 (1),所以现在你可以安心结婚了。
s07 (2),所以现在你有结婚的余地了。
s07 (3),所以现在你有时间结婚了。
s07 (4),所以现在你可以结婚了。
s07 (5),所以现在你有空去结婚了。
s07 (6),所以现在你有能力结婚了。
s08 (1),不。有时我会和工作上的一些同事出去。
s08 (2),“不。 有时我会和一些同事出去。”
s08 (3),不，有时我和一些同事出去。
s08 (4),不，有时我会和一些同事出去。
s08 (5),不。我有时会和一些同事出去。
s08 (6),不。有时候我会和一些同事一起出去。
s09 (1),我可能不记得我的割礼是怎么进行的，但肯定做过。
s09 (2),我可能不记得我的包皮环切术是怎么进行的，但它确实进行了。
s09 (3),我可能不记得我的割礼是怎么做的，但它肯定进行了。
s09 (4),我可能不记得我的割礼是怎么做的，但确实做了。
s09 (5),我可能不记得它是如何发生的，但肯定发生了。
s09 (6),我可能不记得我的割礼是什么时候进行的，但它确实进行了。
s10 (1),尝试弯曲某些铁。
s10 (2),试着弯曲一些铁。
s10 (3),试着弯曲一些铁。
s10 (4),“你尝试过弯曲铁吗？”
s10 (5),试着弯曲一些铁。
s10 (6),“试着去弯一些铁。”
s11 (1),你记得萨尔皮基迪斯给了你他一半的三明治吗？
s11 (2),「你还记得阿尔皮基迪是怎么给你半个三明治的吗？」
s11 (3),你记得萨尔皮吉迪斯给了你半个三明治吗？
s11 (4),你记得阿尔皮吉迪斯给了你半个三明治。
s11 (5),你记得萨尔皮吉迪斯给了你他一半的三明治吗？
s11 (6),你记得萨尔皮吉迪斯给了你他一半的三明治。
s12 (1),孩子们用自己的夹克给我们盖上了。
s12 (2),“孩子们用他们的外套盖住了我们。”
s12 (3),孩子们用他们的夹克把我们盖住了。
s12 (4),孩子们用他们的夹克罩住了我们。
s12 (5),孩子们用他们的夹克把我们盖住了。
s12 (6),孩子们用他们的夹克给我们盖上了。
s13 (1),当你们没吃的了，我会去给你们买。
s13 (2),当您没有食物时，我会去为您购物。
s13 (3),当你们没有食物时，我会去为你们购物。
s13 (4),当你没有食物时，我会去为你购物。
s13 (5),当你们没有食物时，我会去给你们买。
s13 (6),当你没食物时，我会去帮你买的。
s14 (1),“埃伦，你认识三号房间的那个人吗？”
s14 (2),埃伦，你认识三号房间里的那个人吗？
s14 (3),埃伦，你认识3号房间的那个人吗？
s14 (4),海伦，你认识三号房间的那个人吗
s14 (5),埃伦，你认识三号房间的人吗？
s14 (6),埃伦，你知道这个人在三号房间吗？
s15 (1),我站在外面，想知道里面可能住着谁。
s15 (2),我在外面徘徊，想知道里面住着谁。
s15 (3),我在外面站着，心想里面可能住着谁。
s15 (4),我站在外面，想知道谁可能住在里面。
s15 (5),我站在外面，想知道里面可能住着谁。
s15 (6),我站在外面，想知道谁可能住在那里。
s16 (1),就像你刚才说的，我不认识你，你也不认识我。
s16 (2),你刚才说你不认识我，我也不认识你。
s16 (3),正如你刚才所说，我不认识你，你也不认识我。
s16 (4),就像您刚才所说的，我不认识您，您也不认识我。
s16 (5),正如你刚才所说，我不认识你，你也不认识我。
s16 (6),就像我刚才告诉你的，我既不认识你，你也不认识我。
s17 (1),我试了我自己的钥匙，也适合你们的邮箱。
s17 (2),我试过我的钥匙，它也能打开您的信箱。
s17 (3),我也试了我的钥匙……也适合你的邮箱。
s17 (4),我试了我的钥匙，也适合你的邮箱。
s17 (5),我试了我的钥匙，也可以打开您的信箱。
s17 (6),我也试了我的钥匙，也适用于你的邮箱。
s18 (1),我住在正上方的旅馆里。
s18 (2),我住在正上方的酒店里。
s18 (3),我住在正上方的酒店里。
s18 (4),我住在正上方的酒店。
s18 (5),我住在正上方的酒店里。
s18 (6),我住在正上方的酒店里。
s19 (1),我们被付钱只是为了什么都不做。只是坐着。
s19 (2),我们充实自己只是为了什么事都不做。只是为了在那边而已。
s19 (3),我们就是被支付不做任何事。只是为了待在那里。
s19 (4),我们什么都不用做，只需要在那里待着就能领工资。
s19 (5),我们被支付报酬而无所事事。只是为了在那里。
s19 (6),我们拿钱不做事。 只是呆在那里。
s20 (1),我不想再吃豆子了。
s20 (2),我厌倦了被压抑，并且不吃我想吃的东西。
s20 (3),"我今晚想一个人呆着, 请你谅解。"
s20 (4),艾伦今天会来这里。这里。这里。
s20 (5),我们把他们从那里带走。我们救了他们。我们把他们从那里带走。我们救了他们。
s20 (6),我在深夜吃了两个汉堡和切达奶酪培根土豆。
