name,english
s06 (6),"Of course, in this terrible confusion, only one thing is clear."
s07 (1),So now you have the means to get married.
s07 (2),So now you have the comfort to get married.
s07 (3),So now you have the freedom to get married.
s07 (4),So now you have the freedom to get married.
s07 (5),So now you have the freedom to get married.
s07 (6),So now you have the comfort to get married.
s08 (1),No. Sometimes I go out with some colleagues from work.
s08 (2),"""No. Sometimes I go out with some colleagues from work."""
s08 (3),"No, sometimes I go out with some colleagues from work."
s08 (4),"No, sometimes I go out with some colleagues from work."
s08 (5),No. Sometimes I go out with some colleagues from work.
s08 (6),No. Sometimes I go out with some colleagues from work.
s09 (1),"I may not remember how my circumcision happened, but it definitely did."
s09 (2),"I may not remember how my circumcision happened, but it definitely did."
s09 (3),"I may not remember how my circumcision happened, but it definitely did."
s09 (4),"I may not remember how my circumcision happened, but it definitely did."
s09 (5),"I may not remember how it happened to me, but it definitely did."
s09 (6),"I may not remember when my circumcision happened, but it definitely did."
s10 (1),Try to bend some iron.
s10 (2),You tried to bend some iron.
s10 (3),Try to bend some iron.
s10 (4),"""Did you try to bend some iron?"""
s10 (5),Try to bend some iron.
s10 (6),"""Try to bend some iron."""
s11 (1),Do you remember how Salpingidis gave you half of his sandwich?
s11 (2),"""Do you remember how Alpikidi gave you half of his sandwich?"""
s11 (3),Do you remember when Salpingidis gave you half of his sandwich?
s11 (4),Do you remember how Alpigidis gave you half of his sandwich?
s11 (5),"""Do you remember when Salpingidis gave you half of his sandwich?"""
s11 (6),Do you remember how Salpingidis gave you half of his sandwich?
s12 (1),The children covered us with their jackets.
s12 (2),The children covered us with their jackets.
s12 (3),The children covered us with their jackets.
s12 (4),"""The children covered us with their jackets."""
s12 (5),The children covered us with their jackets.
s12 (6),The children covered us with their jackets.
s13 (1),"When you run out of food, I will go shopping for you."
s13 (2),"When you run out of food, I will go shopping for you."
s13 (3),"When you run out of food, I will go and do the shopping for you."
s13 (4),"When you run out of food, I will go shopping for you."
s13 (5),"When you run out of food, I will go shopping for you."
s13 (6),"When you run out of food, I will go shopping for you."
s14 (1),"""Helen, do you know the one in room 3?"""
s14 (2),"Ellen, do you know the one in room 3?"
s14 (3),"Helen, do you know the one in room 3?"
s14 (4),"""Helen, do you know the one in room three?"""
s14 (5),"""Helen, do you know the one in room three?"""
s14 (6),"Eleni, do you know him, in room three?"
s15 (1),I was standing outside and wondering who might be living in there.
s15 (2),I was standing outside and wondering who might be living in there.
s15 (3),I was standing outside and wondering who might be staying in there.
s15 (4),I was standing outside and wondering who might be living in there.
s15 (5),I was standing outside and wondering who might be living in there.
s15 (6),I was standing outside and wondering who might be living in there.
s16 (1),"As you said a little while ago, I don't know you, nor do you know me."
s16 (2),"You just said, ""I neither know you nor do you know me."""
s16 (3),"As you said a little while ago, I neither know you, nor do you know me."
s16 (4),"As you said a little while ago, neither do I know you, nor do you know me."
s16 (5),"As you said a little while ago, I neither know you nor do you know me."
s16 (6),"As I told you a little while ago, I neither know you nor do you know me."
s17 (1),"I tested my own key, and it also fits your mailbox."
s17 (2),"I tried my own key, and it also fits in your mailbox."
s17 (3),I tried my own key and... it also fits your mailbox.
s17 (4),"I tried my own key, and it also fits your mailbox."
s17 (5),I also tried my key and it fits your mailbox too.
s17 (6),I tried my own key and it fits your mailbox too.
s18 (1),I lived in the hotel that was directly above.
s18 (2),I lived in the hotel that was exactly above.
s18 (3),I lived in the hotel that was right above.
s18 (4),I lived in the hotel that was right above.
s18 (5),I lived in the hotel that was right above.
s18 (6),I lived in the hotel that was right above.
s19 (1),We were paid to do nothing. Just to sit around.
s19 (2),We were being paid to do nothing. Just to be there.
s19 (3),We were being paid to do nothing. Simply to be there.
s19 (4),"We were being paid to do nothing, just to be there."
s19 (5),We were paid to do nothing. Just to be there.
s19 (6),We were paid to do nothing. Just to be there.
s20 (1),I don't want to eat green beans again.
s20 (2),I am tired of repressing myself and not eating things I like.
s20 (3),"I would like to stay alone this evening, please."
s20 (4),Alan will come here. Here. Here today.
s20 (5),We took them from there. We saved them. We took them from there. We saved them.
s20 (6),I ate two burgers and fries with cheddar and bacon late at night.
