name,text
F_05_MOUNI_S_1_SAD_4,মোমাছীর চাক দেখে কুকুটি ঘেয় ঘেয় করছে।
F_05_MOUNI_S_1_SAD_5,মহমাছীর চাক দেখে কুকোটি ঘেউ ঘেউ করছে।
F_05_MOUNI_S_1_SURPRISE_1,মাউমাছীর চাক দেখেকো কুটি গেও গেও করছে।
F_05_MOUNI_S_1_SURPRISE_2,মাও মাছীর চাক দেখেকো কুটি গেও গেও করছে।
F_05_MOUNI_S_1_SURPRISE_3,মোমাছীর চাক দেখে কোকুটি গেও গেও করছে
F_05_MOUNI_S_1_SURPRISE_4,মাউমাছীর চাক দেখেকো কুটি গেয় গেয় করছে।
F_05_MOUNI_S_1_SURPRISE_5,মাউমাছীর জাক দেখেকো কোটি গেও গেও কোটছে
F_05_MOUNI_S_2_ANGRY_1,তুমি সব উলট পালট করে দিয়ে ছো
F_05_MOUNI_S_2_ANGRY_2,তুমি সব উলট-পালট করে দিয়েছো
F_05_MOUNI_S_2_ANGRY_3,তুমি স্যায় বুলট পালোট করে দিয়েছো
F_05_MOUNI_S_2_ANGRY_4,তুমি সব উলোট পালোট করে দিয়েছো
F_05_MOUNI_S_2_ANGRY_5,তুমি সাও ভুলট পালট করে দিয়েছো
F_05_MOUNI_S_2_DISGUST_1,তুমি সব উলট পলট করে দিয়েছো।
F_05_MOUNI_S_2_DISGUST_2,তুমি সম উলট-পালট করে দিয়েছো
F_05_MOUNI_S_2_DISGUST_3,তুমি সাপ উলট পলোট করে দিয়েছো
F_05_MOUNI_S_2_DISGUST_4,তুমি সোম উলটপালট করে দিয়েছো
F_05_MOUNI_S_2_DISGUST_5,তুমিসেম উলটপালট করে দিয়েছো
F_05_MOUNI_S_2_FEAR_1,তুমি সহব অলোট পালোট করে দিয়ে ছো
F_05_MOUNI_S_2_FEAR_2,তুমি সোভ উলোট পালোট করে দিয়ছো
F_05_MOUNI_S_2_FEAR_3,তুমি সোব উলোট পালোট করে দিয়েছো
F_05_MOUNI_S_2_FEAR_4,তুমি সাও বলোট পালোট করে দিয়ে ছো
F_05_MOUNI_S_2_FEAR_5,তুমি সেভ উলোট পালোট করে দিয়ে ছো
F_05_MOUNI_S_2_HAPPY_1,তুমি সব উলট পালট করে দিয়েছো।
F_05_MOUNI_S_2_HAPPY_2,তুমি সাভ উলট পালট করে দিয়েছো
F_05_MOUNI_S_2_HAPPY_3,তুমি সব উলোট পালোট করে দিয়েছো
F_05_MOUNI_S_2_HAPPY_4,তুমি সাহব উলোট পালোট করে দিয়ে ছো
F_05_MOUNI_S_2_HAPPY_5,তুমি সাও ভুলট পালট করে দিয়েছো
F_05_MOUNI_S_2_NEUTRAL_1,তুমি সব উলোটপালোট করে দিয়েছো
F_05_MOUNI_S_2_NEUTRAL_2,তুমি সব উলোট পালোট করে দিয়েছো
F_05_MOUNI_S_2_NEUTRAL_3,তুমি সব উলোটপালোট করে দিয়েছো।
F_05_MOUNI_S_2_NEUTRAL_4,তুমি সব উলট-পালোট করে দিয়েছো
F_05_MOUNI_S_2_NEUTRAL_5,তুমি সব উলটপালোট করে দিয়েছো।
F_05_MOUNI_S_2_SAD_1,তুমি সাও ভুলোট পালোট করে দিয়ছো।
F_05_MOUNI_S_2_SAD_2,তুমি সোভ উলট পালোট করে দিয়েছো
F_05_MOUNI_S_2_SAD_3,তুমি সাও ভুলট পালোট করে দিয়েছো।
F_05_MOUNI_S_2_SAD_4,তুমি স্যাও লট পালট করে দিয়েছো।
F_05_MOUNI_S_2_SAD_5,তুমি সাভু লটপালট করে দিয়েছো।
F_05_MOUNI_S_2_SURPRISE_1,তুমি সোভ উলট পালট করে দিয়ে ছো।
F_05_MOUNI_S_2_SURPRISE_2,তুমি সোভ উলট পালট করে দিয়ে ছো।
F_05_MOUNI_S_2_SURPRISE_3,তুমি সাব উলট পালট করে দিয়ে ছো?
F_05_MOUNI_S_2_SURPRISE_4,তুমি সোভ উলট পালট করে দিয়ে ছো।
F_05_MOUNI_S_2_SURPRISE_5,তুমি সব উলট পালট করে দিয়ে ছো।
F_05_MOUNI_S_3_ANGRY_1,সে কোনো কিছু না বোলে ইচুলে গাছে
F_05_MOUNI_S_3_ANGRY_2,সে কোনো কিছু না বোলে চলে গাছে
F_05_MOUNI_S_3_ANGRY_3,সে কনো কিছু না বোলেই চলে গাছে
F_05_MOUNI_S_3_ANGRY_4,সে কনকিছু না বলেই চলে গাছে
F_05_MOUNI_S_3_ANGRY_5,সে কোনো কিছু না বলি চুলে গাছে
F_05_MOUNI_S_3_DISGUST_1,সে কোনো কিছো না বুলেই চুলে গাছে।
F_05_MOUNI_S_3_DISGUST_2,সে কনো কিছো না বলেই চলে গাছে
F_05_MOUNI_S_3_DISGUST_3,সে কনো কিছু না বোলে চোলে গাছে
F_05_MOUNI_S_3_DISGUST_4,সে কনো কিছু না বলি চুলে গাছে
F_05_MOUNI_S_3_DISGUST_5,সে কোনো কিছু না বোলেই চোলা গাছে
F_05_MOUNI_S_3_FEAR_1,সে গনো কিছু না বোলেই ছুলে গাছে।
F_05_MOUNI_S_3_FEAR_2,সে কনো কিছো না বুলেই চলে গাছে
F_05_MOUNI_S_3_FEAR_3,সে কোনো কিছো না বুলেই চলে গাছে।
F_05_MOUNI_S_3_FEAR_4,সে কনো কিছু না বোলেই চুলে গাছে।
F_05_MOUNI_S_3_FEAR_5,সে কনো কিছু না বুলেই চোলে গাছে
F_05_MOUNI_S_3_HAPPY_1,সে কনো কিছু না বলেই চলে গাছে
F_05_MOUNI_S_3_HAPPY_2,সে কনো কিছু না বলেই চলে গাছে
F_05_MOUNI_S_3_HAPPY_3,সে কনো কিছু না বলেই চলে গাছে
F_05_MOUNI_S_3_HAPPY_4,সে কনো কিছে না বোলেই চোলে গাছে
F_05_MOUNI_S_3_HAPPY_5,সে কুনো কিছু না বোলেই চলে গাছে
F_05_MOUNI_S_3_NEUTRAL_1,সে কনো কিছু না বলেই চলে গাছে
F_05_MOUNI_S_3_NEUTRAL_2,সে কনো কিছু না বোলেই চোলে গাছে।
F_05_MOUNI_S_3_NEUTRAL_3,সে কনো কিছু না বলেই চলে গাছে
F_05_MOUNI_S_3_NEUTRAL_4,সে কনো কিছো না বলেই চুলে গাছে
F_05_MOUNI_S_3_NEUTRAL_5,সে কনো কিছু না বোলেই চলে গাছে
F_05_MOUNI_S_3_SAD_1,সে কনো কিছো না বোলেই চুলে গাছে।
F_05_MOUNI_S_3_SAD_2,সে কোনো কিছো না বুলেই চোলে গাছে
F_05_MOUNI_S_3_SAD_3,সে কোনো কিছো না বলেই চুলে গাছে।
F_05_MOUNI_S_3_SAD_4,সে কোনো কিছো না বোলেই জুলে গাছে
F_05_MOUNI_S_3_SAD_5,সে কনো কিছো না বোলেই চোলে গাছে
F_05_MOUNI_S_3_SURPRISE_1,সে কনো কিছো না বুলিই চুলে গাছে।
F_05_MOUNI_S_3_SURPRISE_2,সে কনো কিছো না বলেই চুলে গাছে।
F_05_MOUNI_S_3_SURPRISE_3,সে কনো কিছু না বলেই চুলে গাছে।
F_05_MOUNI_S_3_SURPRISE_4,সে কনো কিছু না বলেই চুলে গাছে।
F_05_MOUNI_S_3_SURPRISE_5,সে কনো কিছু না বলেই চুলে গাছে
F_05_MOUNI_S_4_ANGRY_1,তমাকে এখনি আমার সাথে জেতে হবে
F_05_MOUNI_S_4_ANGRY_2,তোমাকে এখনি আমাসাই জেতে হাবে
F_05_MOUNI_S_4_ANGRY_3,তুমাকে এখনি আমাসাদে জেতে হাবে
F_05_MOUNI_S_4_ANGRY_4,তোমাকে এখনি আমাসাথে জেতে হাবে
F_05_MOUNI_S_4_ANGRY_5,তুমাকে এখনি আমাসাথে জেতে হবে
F_05_MOUNI_S_4_DISGUST_1,তমাকে এখনি আমাসাথে জেতে হপে।
F_05_MOUNI_S_4_DISGUST_2,তমাকে এখনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_DISGUST_3,তুমাকে এখনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_DISGUST_4,তোমাকে এখনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_DISGUST_5,তমাকে এখনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_FEAR_1,তুমকে আখুনি আমা সাথে জেতে হবে।
F_05_MOUNI_S_4_FEAR_2,তুমাকে এখুনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_4_FEAR_3,তুমাকে এখনি আমার সাথে জেতে হবে
F_05_MOUNI_S_4_FEAR_4,তুমকে আখুনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_4_FEAR_5,তুমাকে আখুনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_4_HAPPY_1,তুমাকে এখুনি আমাসাথে জেতে হবে
F_05_MOUNI_S_4_HAPPY_2,তোমাকে এখুনি আমাস সাথে জেতে হবে।
F_05_MOUNI_S_4_HAPPY_3,তোমাকে এখনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_HAPPY_4,তুমাকে এখুনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_HAPPY_5,তুমাকে এখুনি আমাসাথে জেতে হাবে।
F_05_MOUNI_S_4_NEUTRAL_1,তোমাকে এখনি আমাসাথে জেতে হবে
F_05_MOUNI_S_4_NEUTRAL_2,তমাকে এখনি আমাসাথে জেতে হবে
F_05_MOUNI_S_4_NEUTRAL_3,তোমাকে এখুনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_NEUTRAL_4,তোমাকে এখুনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_NEUTRAL_5,তোমাকে এখনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_4_SAD_1,তুমাকে আখুনি আমার সাথে জেতে হবে
F_05_MOUNI_S_4_SAD_2,তুমাকে এখুনি আমার সাথে জেতে হবে
F_05_MOUNI_S_4_SAD_3,তুমাকে এখুনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_4_SAD_4,তুমাকে এখনি আমা সাথে জেতে হবে
F_05_MOUNI_S_4_SAD_5,তোমাকে এখুনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_4_SURPRISE_1,তমাকে এখুনি যমাই সাথে জেতে হাবে।
F_05_MOUNI_S_4_SURPRISE_2,তুমাকে এখুনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_SURPRISE_3,তুমাকে এখুনি আমাসাথে জেতে হবে।
F_05_MOUNI_S_4_SURPRISE_4,তুমাকে এখুনি আমাই সাথে জেতে হবে
F_05_MOUNI_S_4_SURPRISE_5,তুমাকে এখুনি আমার সাথে জেতে হবে।
F_05_MOUNI_S_5_ANGRY_1,তোমার কাছিনা করাক থিক হয়নি
F_05_MOUNI_S_5_ANGRY_2,তমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_ANGRY_3,তমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_ANGRY_4,তোমার কাছটা কলে থিক হয়নি
F_05_MOUNI_S_5_ANGRY_5,তমার কাছটা করা থিক হয়নি
F_05_MOUNI_S_5_DISGUST_1,তোমার কাছটে করা ঠিক হয়নি
F_05_MOUNI_S_5_DISGUST_2,তোমার কাছটা করা ঠিক হয়নি।
F_05_MOUNI_S_5_DISGUST_3,তোমার কাছটা করা থিক হয়নে
F_05_MOUNI_S_5_DISGUST_4,তোমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_DISGUST_5,তোমার কাছটা করে ঠিক হয়নে
F_05_MOUNI_S_5_FEAR_1,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_FEAR_2,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_FEAR_3,তুমার কাছটা করা ঠিক হয়নি।
F_05_MOUNI_S_5_FEAR_4,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_FEAR_5,তুমার কাছিটা করা ঠিক হয়নি
F_05_MOUNI_S_5_HAPPY_1,তুমার কাছটা করা ঠিক হয়নে
F_05_MOUNI_S_5_HAPPY_2,তোমার কাছটা করা ঠিখ হয়নে।
F_05_MOUNI_S_5_HAPPY_3,তোমার কাছটা করা ঠিক হয়নে
F_05_MOUNI_S_5_HAPPY_4,তোমার কাছটা করা ঠিখ হয়নে
F_05_MOUNI_S_5_HAPPY_5,তুমার কাছটা করা ঠিক হয়নে
F_05_MOUNI_S_5_NEUTRAL_1,তোমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_NEUTRAL_2,তোমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_NEUTRAL_3,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_NEUTRAL_4,তোমার কাছটা করা থিক হয়নি
F_05_MOUNI_S_5_NEUTRAL_5,তোমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_SAD_1,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_SAD_2,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_SAD_3,তুমার কাছটা করা ঠিক হয়নে
F_05_MOUNI_S_5_SAD_4,তুমার কাছটা করা ঠিক হয়নি
F_05_MOUNI_S_5_SAD_5,তুমার কাছটা করা ঠিক হয়নে
F_05_MOUNI_S_5_SURPRISE_1,তোমার কাছটা কাউরা ঠিক হয়নি।
F_05_MOUNI_S_5_SURPRISE_2,তোমার কাছটে করা ঠিক হয়নি।
F_05_MOUNI_S_5_SURPRISE_3,তোমার কাছটা করা ঠিক হয়নি।
F_05_MOUNI_S_5_SURPRISE_4,তুমার কাছটা করো ঠিক হয় নি।
F_05_MOUNI_S_5_SURPRISE_5,তোমার কাছটা করা ঠিক হয়নি।
F_05_MOUNI_S_6_ANGRY_1,ইদুর ছানাতা হারিয়ে গালো
F_05_MOUNI_S_6_ANGRY_2,ইদুর ছানাটা হাগিয়ে গালো
F_05_MOUNI_S_6_ANGRY_3,ইদুর ছানাতে হাগিরে গালো
F_05_MOUNI_S_6_ANGRY_4, 2 ছানটা হারিয় গালো
F_05_MOUNI_S_6_ANGRY_5,ইদুর ছানটা হারিয়ে গালো
F_05_MOUNI_S_6_DISGUST_1,ইদুরছানেটা হাডিযে গালো
F_05_MOUNI_S_6_DISGUST_2,ইদুর ছানটা হাডিয়ে গালো
F_05_MOUNI_S_6_DISGUST_3,ইদুর ছানাটা হারিয়গালো
F_05_MOUNI_S_6_DISGUST_4,ইদুর ছানাটা হাডিয়ে গালো।
F_05_MOUNI_S_6_DISGUST_5,ইদুর ছানাটা হারিয়ে গালো
F_05_MOUNI_S_6_FEAR_1,ইদুরছানাটা হারিযে গালো।
F_05_MOUNI_S_6_FEAR_2,ইদুরছানাটা হাডিযে গালো
F_05_MOUNI_S_6_FEAR_3,ইদুর ছানাটা হাডিয় গালো।
F_05_MOUNI_S_6_FEAR_4,ইদুরছানাটা হাডিয়া গালো
F_05_MOUNI_S_6_FEAR_5,ইদুরছনাটা হারিয়গালো
F_05_MOUNI_S_6_HAPPY_1,ইদুরছানাটা হারিয়গালো
F_05_MOUNI_S_6_HAPPY_2,ইদুর ছানাটা হারিয়ে গালো
F_05_MOUNI_S_6_HAPPY_3,ইদুর ছানাটা হাডিয়গলো
F_05_MOUNI_S_6_HAPPY_4,ইদুরছানাটা হারিয়ে গালো
F_05_MOUNI_S_6_HAPPY_5,ইদুরছানাটা হাডিয়গলো
F_05_MOUNI_S_6_NEUTRAL_1,ইদুর ছানাটা হারিয়ে গালো
F_05_MOUNI_S_6_NEUTRAL_2,ইদুর ছানাটা হারিয় গালো
F_05_MOUNI_S_6_NEUTRAL_3,ইদুরছানাটা হারিযে গালো
F_05_MOUNI_S_6_NEUTRAL_4,ইদুরছানাটা হারিযে গালো
F_05_MOUNI_S_6_NEUTRAL_5,ইদুর ছানাটা হাডিয়ে গালো।
F_05_MOUNI_S_6_SAD_1,ইদুরছানাটা হারিয়গালো।
F_05_MOUNI_S_6_SAD_2,ইদুর ছানাটা হাডিয়গালো।
F_05_MOUNI_S_6_SAD_3,ইদুরছানাটা হাডিয়গালো
F_05_MOUNI_S_6_SAD_4,ইদুরছানাটা হারিযে গালো
F_05_MOUNI_S_6_SAD_5,ইদুরছানাটা হাডিয়ে গালো
F_05_MOUNI_S_6_SURPRISE_1,ইদুর ছানটা হাডিয়ে গালো।
F_05_MOUNI_S_6_SURPRISE_2,ইদুরছানন্তা হাডিয়গালো
F_05_MOUNI_S_6_SURPRISE_3,ইদুর ছানাটা হাডিয়গালো।
F_05_MOUNI_S_6_SURPRISE_4,ইদুরছানটা হাডিযে গালো
F_05_MOUNI_S_6_SURPRISE_5,ইদুর ছানটা হারিয়গালো।
F_05_MOUNI_S_7_ANGRY_1,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_ANGRY_2,এখন প্রশ্ন কারা জাবে না
F_05_MOUNI_S_7_ANGRY_3,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_ANGRY_4,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_ANGRY_5,আখন প্রশ্ন কারা জাবে না
F_05_MOUNI_S_7_DISGUST_1,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_DISGUST_2,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_DISGUST_3,এখন প্রশ্ন করা জাবে না।
F_05_MOUNI_S_7_DISGUST_4,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_DISGUST_5,আখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_FEAR_1,এখন প্রুষ্ণ করা জাবে না।
F_05_MOUNI_S_7_FEAR_2,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_FEAR_3,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_FEAR_4,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_FEAR_5,এখন প্রশ্ন করা জাবে না।
F_05_MOUNI_S_7_HAPPY_1,আখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_HAPPY_2,এখন প্রশলো কাডা জাবে না
F_05_MOUNI_S_7_HAPPY_3,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_HAPPY_4,আখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_HAPPY_5,আখন প্রশ্ন কারা জাবে না
F_05_MOUNI_S_7_NEUTRAL_1,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_NEUTRAL_2,আখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_NEUTRAL_3,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_NEUTRAL_4,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_NEUTRAL_5,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SAD_1,এখন প্রশ্নো করা জাবে না
F_05_MOUNI_S_7_SAD_2,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SAD_3,এখন প্রশ্নো করা জাবে না
F_05_MOUNI_S_7_SAD_4,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SAD_5,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SURPRISE_1,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SURPRISE_2,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SURPRISE_3,এখন প্রশ্ন করা জাবে না
F_05_MOUNI_S_7_SURPRISE_4,এখন প্রশ্ন কারা জাবে না?
F_05_MOUNI_S_7_SURPRISE_5,এখন প্রশ্ন কারা জাবে না
F_05_MOUNI_S_8_ANGRY_1, Dharjar বাইরে কুকুটি দাডিয়া ছে
F_05_MOUNI_S_8_ANGRY_2, Dharja-r বাইরে কুকুটি দাডিয় আছে
F_05_MOUNI_S_8_ANGRY_3, Dorja-r বাইরে কুকুটি ধাডিয়া ছে
F_05_MOUNI_S_8_ANGRY_4, Dorja-r বাইরে কুকুটি দাড়িয়ে আছে
F_05_MOUNI_S_8_ANGRY_5, Dharja-r বাইরে কুকুটি দাডিয়ে আছে
F_05_MOUNI_S_8_DISGUST_1, 10 যার বাইরে কুকুটি দাডিয়ে আছে
F_05_MOUNI_S_8_DISGUST_2,দোজার বাইরে কুকুটি দাণিয় আছে।
F_05_MOUNI_S_8_DISGUST_3, Dorjar বাইরে কুকুটি দাডিয়ে আছে
F_05_MOUNI_S_8_DISGUST_4, 10 জার বাইরে কোকোটি দাডিয়ে আছে
F_05_MOUNI_S_8_DISGUST_5,দরজার বাইরে কুকুটি দাডিয়ে আছে।
F_05_MOUNI_S_8_FEAR_1,দরচার বাইরে কুকোটি দাণে এহে আছে।
F_05_MOUNI_S_8_FEAR_2, 10 জার বাইরে কুকুটি দানিয়ে আছে
F_05_MOUNI_S_8_FEAR_3,দোরজার বাইরে কুকুটি দানিয়ায়াছে।
F_05_MOUNI_S_8_FEAR_4,তাটজার বাইরে কুকোটি দাণিয়ে আছে।
F_05_MOUNI_S_8_FEAR_5, Dorcha-r বাইরে কুকুটি তাণিয়ে আছে
F_05_MOUNI_S_8_HAPPY_1, Dorja-r বাইরে কুকুটি দাডিয় আছে
F_05_MOUNI_S_8_HAPPY_2, Dorja-r বাইরে কুকুটে দাডিয়া আছে
F_05_MOUNI_S_8_HAPPY_3, 10 জার বাইরে কুকুটি দাডিয়ে আছে
F_05_MOUNI_S_8_HAPPY_4, 10 আর বাইরে কুকুটে দাডি আছে
F_05_MOUNI_S_8_HAPPY_5, Dajar বাইরে কুকুটি দাডিয় আছে
F_05_MOUNI_S_8_NEUTRAL_1, DORJA-R বাইরে কুকুটি দাণিয়ে আছে
F_05_MOUNI_S_8_NEUTRAL_2, DORJA-R বাইরে কুকুটি দাণিয়ে আছে
F_05_MOUNI_S_8_NEUTRAL_3, 10 আর বাইরে কুকুটি দানিয়ে আছে
F_05_MOUNI_S_8_NEUTRAL_4, DORJA-R বাইরে কুকুটি দাণিয়ে আছে
F_05_MOUNI_S_8_NEUTRAL_5, 12 জার বাইরেত কুকুটি দানিয় আছে
F_05_MOUNI_S_8_SAD_1, Dorja-r বাইরে কুকুটি দানিয়ে আছে
F_05_MOUNI_S_8_SAD_2, Dorja-r বাইরে কুকুটি দাডিয়ে আছে
F_05_MOUNI_S_8_SAD_3,দোরজার বাইরে কুকুটিক দাডিয়ে আছে।
F_05_MOUNI_S_8_SAD_4, Dharja-r বাইরে কুকুটিন দাডিয়ে আছে
F_05_MOUNI_S_8_SAD_5, Dorja-r বাইরে কুকুটি দানিয়ে আছে
F_05_MOUNI_S_8_SURPRISE_1,দোরজার বাইরে কুকুটি দানিয় আছে
F_05_MOUNI_S_8_SURPRISE_2,দরজার বাইরে কুকুটি দাডিয় আছে।
F_05_MOUNI_S_8_SURPRISE_3,তরজার বাইরে কুকুটি দাণিয় আছে।
F_05_MOUNI_S_8_SURPRISE_4,দর্জার বাইরে খুকুটি দানিয় আছে
F_05_MOUNI_S_8_SURPRISE_5,দরজার বাইরে কুকুটি দাডিয়ে আছে।
F_05_MOUNI_S_9_ANGRY_1, 1 দিন পারেই তার বিয়ে
F_05_MOUNI_S_9_ANGRY_2, 1 দিন পারেই তার দিহে
F_05_MOUNI_S_9_ANGRY_3, 1 দিন পারেই তার বিএ
F_05_MOUNI_S_9_ANGRY_4, 1 দিন পারেই তার বিএ
F_05_MOUNI_S_9_ANGRY_5, 1 দিন পারেই তার বিএ
F_05_MOUNI_S_9_DISGUST_1, 1 দিন পারেই তার বিয়ে
F_05_MOUNI_S_9_DISGUST_2, 1 দিন পারেই তার বিয়ে।
F_05_MOUNI_S_9_DISGUST_3, 1 দিন পারিয় তার বিয়ে
F_05_MOUNI_S_9_DISGUST_4, 1 দিন পরেই তার বিয়ে
F_05_MOUNI_S_9_DISGUST_5, 1 দিন পারেই তার বিয়ে।
F_05_MOUNI_S_9_FEAR_1,েক দিন পরেই তার্ভিয়ে
F_05_MOUNI_S_9_FEAR_2,্যে একদিন পরেই তার্ভিয়ে।
F_05_MOUNI_S_9_FEAR_3,েক দিন পোরেই তার্ভিয়ে।
F_05_MOUNI_S_9_FEAR_4,েক দিন পরেই তার্বিয়ে।
F_05_MOUNI_S_9_FEAR_5, 1 দিন পরেয় তার্বিয়ে
F_05_MOUNI_S_9_HAPPY_1, 1 দিন পারেই তার্বিয়ে
F_05_MOUNI_S_9_HAPPY_2, 1 দিন পারেই তার্বিয়ে
F_05_MOUNI_S_9_HAPPY_3, 1 দিন পারেই তার্বিয়ে
F_05_MOUNI_S_9_HAPPY_4, 1 দিন পারেহি তার্বিয়ে
F_05_MOUNI_S_9_HAPPY_5, 1 দিন পারেই তার্বিয়ে
F_05_MOUNI_S_9_NEUTRAL_1, 1 দিন পডেই তার্বিয়ে
F_05_MOUNI_S_9_NEUTRAL_2, 1 দিন পারেই তার্বিএ
F_05_MOUNI_S_9_NEUTRAL_3, 1 তিন পডেই তার্বিয়ে
F_05_MOUNI_S_9_NEUTRAL_4, 1 দিন পডেই তার্বিএ
F_05_MOUNI_S_9_NEUTRAL_5, 1 দিন পডেই তার্বিএ
F_05_MOUNI_S_9_SAD_1,েক দিন পহ্রেই তার্বিয়ে।
F_05_MOUNI_S_9_SAD_2,েক দিন পারেই তার্বিয়ে
F_05_MOUNI_S_9_SAD_3,েক দিন পডেই তার্বিয়ে
F_05_MOUNI_S_9_SAD_4,েক দিন পোরেই তার্বিয়ে
F_05_MOUNI_S_9_SAD_5,েক দিন পারেই তার্বিয়ে
F_05_MOUNI_S_9_SURPRISE_1, 1 দিন পারেই তার বিয়ে।
F_05_MOUNI_S_9_SURPRISE_2, 1 দিন পারেই তার ভিয়ে
F_05_MOUNI_S_9_SURPRISE_3, 1-3 পারেই তার বিয়ে
F_05_MOUNI_S_9_SURPRISE_4, 1 দিন পারেই তার বিয়ে
F_05_MOUNI_S_9_SURPRISE_5, 1 দিন পারেই তার বিয়ে
F_05_MOUNI_S_10_ANGRY_1, DAKA তির ঢাল তলো হাই নিয়েলো
F_05_MOUNI_S_10_ANGRY_2, DAKA তেরা ঢাল তলুআ নিয়েলো
F_05_MOUNI_S_10_ANGRY_3, DAKA তিরা ঢাল তালো এনি এলো
F_05_MOUNI_S_10_ANGRY_4, DAKA তিরা ঢাল তলো আয় নিয়েলো
F_05_MOUNI_S_10_ANGRY_5, DAKA দেরা ঢাল তলো আণি এলো
F_05_MOUNI_S_10_DISGUST_1, DAKA তেরা ডাল তালো আয় নিয়েলো
F_05_MOUNI_S_10_DISGUST_2, DAKA তেরা ঢাল তলো আর নিয়েলো
F_05_MOUNI_S_10_DISGUST_3, DAKA তেরা ঢাল তালো আ নিয়েলো
F_05_MOUNI_S_10_DISGUST_4, DAKA তেরা ঢাল তালো আর নিয়েলো
F_05_MOUNI_S_10_DISGUST_5, DAKA তেরা ডাল তলো আর নিয়েলো
F_05_MOUNI_S_10_FEAR_1,টাকা তেরা ঢাল্ত লো আর নিয়েলো
F_05_MOUNI_S_10_FEAR_2, DAKA তির ডালতল লো আর নিয়লো
F_05_MOUNI_S_10_FEAR_3,টাকা তেরা ডাল তলো আরনি এলো।
F_05_MOUNI_S_10_FEAR_4, DAKA তেরা ঢাল তলোআর নিয়েলো
F_05_MOUNI_S_10_FEAR_5, DAKA তেরা ডাল তলো আর নিয়লো
F_05_MOUNI_S_10_HAPPY_1, DAKA তেরা ধাল তলো আর নিয়েলো
F_05_MOUNI_S_10_HAPPY_2, DAKA তেরা ধাল তলোয়ার নিয়েলো
F_05_MOUNI_S_10_HAPPY_3,জাকাতেরা ধাল তালো আন্নিয়েলো
F_05_MOUNI_S_10_HAPPY_4, DAKA তেরা ধাল তলোর নিয়েলো
F_05_MOUNI_S_10_HAPPY_5, DAKA 13 ধাল তলো আর নিয়েলো
F_05_MOUNI_S_10_NEUTRAL_1, DAKA 13 ধাল তলো আর নিয়েলো
