name,english
F_05_MOUNI_S_4_DISGUST_1, You will have to live with me now.
F_05_MOUNI_S_4_DISGUST_2, You have to leave with me right now.
F_05_MOUNI_S_4_DISGUST_3, You have to live with me right now.
F_05_MOUNI_S_4_DISGUST_4, You have to live with me right now.
F_05_MOUNI_S_4_DISGUST_5, You have to go with me right now.
F_05_MOUNI_S_4_FEAR_1, You have to go with me right now.
F_05_MOUNI_S_4_FEAR_2, You have to go with me now.
F_05_MOUNI_S_4_FEAR_3, You have to go with me right now.
F_05_MOUNI_S_4_FEAR_4, You have to go with me right now.
F_05_MOUNI_S_4_FEAR_5, You have to go with me right now.
F_05_MOUNI_S_4_HAPPY_1, You have to go with me right now.
F_05_MOUNI_S_4_HAPPY_2, You have to go with me right now.
F_05_MOUNI_S_4_HAPPY_3, You have to go with me right now.
F_05_MOUNI_S_4_HAPPY_4, You have to go with me right now.
F_05_MOUNI_S_4_HAPPY_5, You have to go with me right now.
F_05_MOUNI_S_4_NEUTRAL_1, You have to go with me right now.
F_05_MOUNI_S_4_NEUTRAL_2, You have to go with me right now.
F_05_MOUNI_S_4_NEUTRAL_3, You have to go with me right now.
F_05_MOUNI_S_4_NEUTRAL_4, You have to go with me right now.
F_05_MOUNI_S_4_NEUTRAL_5, You have to go with me right now.
F_05_MOUNI_S_4_SAD_1, You have to go with me right now.
F_05_MOUNI_S_4_SAD_2, You have to go with me right now.
F_05_MOUNI_S_4_SAD_3, You have to go with me right now.
F_05_MOUNI_S_4_SAD_4, You have to go with me right now.
F_05_MOUNI_S_4_SAD_5, You have to go with me right now.
F_05_MOUNI_S_4_SURPRISE_1, You have to go with me right now.
F_05_MOUNI_S_4_SURPRISE_2, You have to go with me right now.
F_05_MOUNI_S_4_SURPRISE_3, You have to go with me right now.
F_05_MOUNI_S_4_SURPRISE_4, You have to go with me right now.
F_05_MOUNI_S_4_SURPRISE_5, You have to go with me right now.
F_05_MOUNI_S_5_ANGRY_1, You are not doing the right thing.
F_05_MOUNI_S_5_ANGRY_2, You are not doing the right thing.
F_05_MOUNI_S_5_ANGRY_3, You are not doing the right thing.
F_05_MOUNI_S_5_ANGRY_4, Your work is not right.
F_05_MOUNI_S_5_ANGRY_5, You are not doing the right thing.
F_05_MOUNI_S_5_DISGUST_1, You are not doing your job right.
F_05_MOUNI_S_5_DISGUST_2, You are not doing the right thing.
F_05_MOUNI_S_5_DISGUST_3, You are not doing the right thing.
F_05_MOUNI_S_5_DISGUST_4, Your work is not right.
F_05_MOUNI_S_5_DISGUST_5, You are not doing the right thing.
F_05_MOUNI_S_5_FEAR_1, It's not right to do your work.
F_05_MOUNI_S_5_FEAR_2, You are not doing the right thing.
F_05_MOUNI_S_5_FEAR_3, You're not doing the right thing.
F_05_MOUNI_S_5_FEAR_4, You shouldn't have done that.
F_05_MOUNI_S_5_FEAR_5, You are not doing the right thing.
F_05_MOUNI_S_5_HAPPY_1, You are not doing the right thing.
F_05_MOUNI_S_5_HAPPY_2, You are not doing the right thing.
F_05_MOUNI_S_5_HAPPY_3, You are not doing your job right.
F_05_MOUNI_S_5_HAPPY_4, You are not doing your job properly.
F_05_MOUNI_S_5_HAPPY_5, You are not doing the right thing.
F_05_MOUNI_S_5_NEUTRAL_1, Tomar kachta kora theek hoi ni.
F_05_MOUNI_S_5_NEUTRAL_2, Tomar kaachta kora theek hoi ni.
F_05_MOUNI_S_5_NEUTRAL_3, Tomar kachta kora thik hoi ni.
F_05_MOUNI_S_5_NEUTRAL_4, Tomar kachta kora theek hoi ni.
F_05_MOUNI_S_5_NEUTRAL_5, Tomar kaachcha kora thik hoi ni.
F_05_MOUNI_S_5_SAD_1, Your work is not right.
F_05_MOUNI_S_5_SAD_2, Tumar kaachita kora theek hoi ni.
F_05_MOUNI_S_5_SAD_3, Your work is not good.
F_05_MOUNI_S_5_SAD_4, You are not doing the right thing.
F_05_MOUNI_S_5_SAD_5, I'm not doing your work properly.
F_05_MOUNI_S_5_SURPRISE_1, You are not doing your job properly.
F_05_MOUNI_S_5_SURPRISE_2, You are not doing the right thing.
F_05_MOUNI_S_5_SURPRISE_3, You are not doing your work properly.
F_05_MOUNI_S_5_SURPRISE_4, Your work is not right.
F_05_MOUNI_S_5_SURPRISE_5, You are not doing the right thing.
F_05_MOUNI_S_6_ANGRY_1, You lost this time.
F_05_MOUNI_S_6_ANGRY_2, The other one ran away.
F_05_MOUNI_S_6_ANGRY_3, I can't even walk this far
F_05_MOUNI_S_6_ANGRY_4, You lost the game!
F_05_MOUNI_S_6_ANGRY_5, You lost the game!
F_05_MOUNI_S_6_DISGUST_1, He lost the whole thing.
F_05_MOUNI_S_6_DISGUST_2, He lost the game.
F_05_MOUNI_S_6_DISGUST_3, He lost the game.
F_05_MOUNI_S_6_DISGUST_4, The Durchan lost.
F_05_MOUNI_S_6_DISGUST_5, Idur Chana lost.
F_05_MOUNI_S_6_FEAR_1, This Durjhan lost.
F_05_MOUNI_S_6_FEAR_2, This Durjana lost.
F_05_MOUNI_S_6_FEAR_3, He walked away.
F_05_MOUNI_S_6_FEAR_4, I can't do this anymore.
F_05_MOUNI_S_6_FEAR_5, This Durjhanata lost.
F_05_MOUNI_S_6_HAPPY_1, This bad boy lost.
F_05_MOUNI_S_6_HAPPY_2, The other channel has lost.
F_05_MOUNI_S_6_HAPPY_3, This is a good way to do it.
F_05_MOUNI_S_6_HAPPY_4, E durcana ta hariye galo.
F_05_MOUNI_S_6_HAPPY_5, He walked away.
F_05_MOUNI_S_6_NEUTRAL_1, He lost the game.
F_05_MOUNI_S_6_NEUTRAL_2, The other one lost.
F_05_MOUNI_S_6_NEUTRAL_3, He lost this fight.
F_05_MOUNI_S_6_NEUTRAL_4, The other one lost.
F_05_MOUNI_S_6_NEUTRAL_5, The other one lost the challenge.
F_05_MOUNI_S_6_SAD_1, I lost to Durjhan.
F_05_MOUNI_S_6_SAD_2, The long distance lost me.
F_05_MOUNI_S_6_SAD_3, I lost this fight.
F_05_MOUNI_S_6_SAD_4, I lost this fight.
F_05_MOUNI_S_6_SAD_5, The other one was lost.
F_05_MOUNI_S_6_SURPRISE_1, He left the school.
F_05_MOUNI_S_6_SURPRISE_2, I found this in the forest
F_05_MOUNI_S_6_SURPRISE_3, This is a very nice place.
F_05_MOUNI_S_6_SURPRISE_4, I think I will lose this game.
F_05_MOUNI_S_6_SURPRISE_5, I lost this game.
F_05_MOUNI_S_7_ANGRY_1, You can't ask me questions now!
F_05_MOUNI_S_7_ANGRY_2, Now you will not be able to ask questions.
F_05_MOUNI_S_7_ANGRY_3, Now you can't ask questions!
F_05_MOUNI_S_7_ANGRY_4, Now you will not be able to ask questions!
F_05_MOUNI_S_7_ANGRY_5, Now you can't ask questions!
F_05_MOUNI_S_7_DISGUST_1, Now you can't ask questions.
F_05_MOUNI_S_7_DISGUST_2, I can't ask you questions now.
F_05_MOUNI_S_7_DISGUST_3, Now you can't ask questions.
F_05_MOUNI_S_7_DISGUST_4, Now you can't ask questions.
F_05_MOUNI_S_7_DISGUST_5, Now you can't ask questions.
F_05_MOUNI_S_7_FEAR_1, I couldn't push no garage I've been a
F_05_MOUNI_S_7_FEAR_2, I can't ask you questions now.
F_05_MOUNI_S_7_FEAR_3, Now you can't ask questions.
F_05_MOUNI_S_7_FEAR_4, I can't ask you questions now.
F_05_MOUNI_S_7_FEAR_5, I can't ask you questions now.
F_05_MOUNI_S_7_HAPPY_1, Now you won't be able to ask questions.
F_05_MOUNI_S_7_HAPPY_2," Now, no questions asked."
F_05_MOUNI_S_7_HAPPY_3," Now, no questions asked!"
F_05_MOUNI_S_7_HAPPY_4," Now, no questions asked!"
F_05_MOUNI_S_7_HAPPY_5," Now, no questions asked."
F_05_MOUNI_S_7_NEUTRAL_1," Now, no questions will be asked."
F_05_MOUNI_S_7_NEUTRAL_2," Now, no questions will be asked."
F_05_MOUNI_S_7_NEUTRAL_3," Now, no questions asked."
F_05_MOUNI_S_7_NEUTRAL_4," Now, no questions asked."
F_05_MOUNI_S_7_NEUTRAL_5," Now, no questions will be asked."
F_05_MOUNI_S_7_SAD_1, I can't ask you questions now.
F_05_MOUNI_S_7_SAD_2," Now, I can't ask you questions."
F_05_MOUNI_S_7_SAD_3, Now no questions will be asked.
F_05_MOUNI_S_7_SAD_4, Now you can't ask questions.
F_05_MOUNI_S_7_SAD_5, I can't ask you questions now.
F_05_MOUNI_S_7_SURPRISE_1, Now you won't be able to ask questions.
F_05_MOUNI_S_7_SURPRISE_2, Now you can't ask questions.
F_05_MOUNI_S_7_SURPRISE_3, Now you won't be able to ask questions.
F_05_MOUNI_S_7_SURPRISE_4, Now you won't be able to ask questions.
F_05_MOUNI_S_7_SURPRISE_5, Now you won't be able to ask questions.
F_05_MOUNI_S_8_ANGRY_1, The door is locked outside!
F_05_MOUNI_S_8_ANGRY_2, The dog is outside the door.
F_05_MOUNI_S_8_ANGRY_3, There are dogs outside the door.
F_05_MOUNI_S_8_ANGRY_4, The door is locked outside.
F_05_MOUNI_S_8_ANGRY_5, The dog is outside the door.
F_05_MOUNI_S_8_DISGUST_1," The dog is outside, barking."
F_05_MOUNI_S_8_DISGUST_2, The door is locked.
F_05_MOUNI_S_8_DISGUST_3," The darchar is outside, in the corner of the room."
F_05_MOUNI_S_8_DISGUST_4," The dog is outside, with its beak in its tail."
F_05_MOUNI_S_8_DISGUST_5," The dog is outside, barking."
F_05_MOUNI_S_8_FEAR_1, The door is locked from the outside.
F_05_MOUNI_S_8_FEAR_2," The door is outside, in the corner of the room."
F_05_MOUNI_S_8_FEAR_3, The dog has been barking outside the door.
F_05_MOUNI_S_8_FEAR_4," The dog is outside, barking."
F_05_MOUNI_S_8_FEAR_5," The dog is outside the door, barking."
F_05_MOUNI_S_8_HAPPY_1, The dog is outside the door.
F_05_MOUNI_S_8_HAPPY_2, There is a bird outside the door.
F_05_MOUNI_S_8_HAPPY_3, He is standing outside the door.
F_05_MOUNI_S_8_HAPPY_4," The dog is outside, barking."
F_05_MOUNI_S_8_HAPPY_5," The dog is outside, barking."
F_05_MOUNI_S_8_NEUTRAL_1, The door is locked from the outside.
F_05_MOUNI_S_8_NEUTRAL_2, Dhorjaar bairay kukutti dhaniye aache.
F_05_MOUNI_S_8_NEUTRAL_3, There are cuckoos outside the door.
F_05_MOUNI_S_8_NEUTRAL_4, The rooster is outside the door.
F_05_MOUNI_S_8_NEUTRAL_5, Dwarjaar bairat kukutti dhaniye aache.
F_05_MOUNI_S_8_SAD_1, The door is locked from the outside.
F_05_MOUNI_S_8_SAD_2, The door is outside and the door is open.
F_05_MOUNI_S_8_SAD_3," The dog is outside, barking."
F_05_MOUNI_S_8_SAD_4, The door is locked from the outside.
F_05_MOUNI_S_8_SAD_5, The door is locked from the outside.
F_05_MOUNI_S_8_SURPRISE_1, There are some grains outside the door.
F_05_MOUNI_S_8_SURPRISE_2, The cuckoo is outside the door.
F_05_MOUNI_S_8_SURPRISE_3, The bird is outside the door.
F_05_MOUNI_S_8_SURPRISE_4, The darchar is outside the hole.
F_05_MOUNI_S_8_SURPRISE_5," The dog is outside, barking."
F_05_MOUNI_S_9_ANGRY_1, One day I will study and get married.
F_05_MOUNI_S_9_ANGRY_2," One day, I will give you a divorce."
F_05_MOUNI_S_9_ANGRY_3, One day after marriage.
F_05_MOUNI_S_9_ANGRY_4, One day I will study and then get married.
F_05_MOUNI_S_9_ANGRY_5," One day after that, I'll get married."
F_05_MOUNI_S_9_DISGUST_1," One day after that, your marriage."
F_05_MOUNI_S_9_DISGUST_2," One day, I will be married."
F_05_MOUNI_S_9_DISGUST_3," One day after that, I'll be married."
F_05_MOUNI_S_9_DISGUST_4," One day after that, he got married."
F_05_MOUNI_S_9_DISGUST_5," One day, I drank it all."
F_05_MOUNI_S_9_FEAR_1, Aek din pore hi tarbiye.
F_05_MOUNI_S_9_FEAR_2, One day he will be a great teacher.
F_05_MOUNI_S_9_FEAR_3, One day he was ready to go to school.
F_05_MOUNI_S_9_FEAR_4, Ek din pori hi tarbiye.
F_05_MOUNI_S_9_FEAR_5," One day, he was preparing for school."
F_05_MOUNI_S_9_HAPPY_1, One day later
F_05_MOUNI_S_9_HAPPY_2, One day later
F_05_MOUNI_S_9_HAPPY_3, One day later
F_05_MOUNI_S_9_HAPPY_4," One day, he was already a student."
F_05_MOUNI_S_9_HAPPY_5," One day later, he came back."
F_05_MOUNI_S_9_NEUTRAL_1, Aek din podayi tarbiye.
F_05_MOUNI_S_9_NEUTRAL_2, One day after the training
F_05_MOUNI_S_9_NEUTRAL_3, One day after graduation.
F_05_MOUNI_S_9_NEUTRAL_4," One day later, he got married."
F_05_MOUNI_S_9_NEUTRAL_5, One day after the treatment.
F_05_MOUNI_S_9_SAD_1," One day, he was still studying."
F_05_MOUNI_S_9_SAD_2," One day, the child was still a student."
F_05_MOUNI_S_9_SAD_3," One day, after the study,"
F_05_MOUNI_S_9_SAD_4," One day, he was already a student."
F_05_MOUNI_S_9_SAD_5," One day, I was still a student."
F_05_MOUNI_S_9_SURPRISE_1, One day after that only he will be married.
F_05_MOUNI_S_9_SURPRISE_2," One day after that, he will be married."
F_05_MOUNI_S_9_SURPRISE_3, One day you will get married.
F_05_MOUNI_S_9_SURPRISE_4, Aek din pare hi tar bie.
F_05_MOUNI_S_9_SURPRISE_5," One day, the sun will rise."
F_05_MOUNI_S_10_ANGRY_1, You are a thief!
F_05_MOUNI_S_10_ANGRY_2, I brought your dhal talwa!
F_05_MOUNI_S_10_ANGRY_3, I'm going to break your neck!
F_05_MOUNI_S_10_ANGRY_4, I'm going to kill you and bring you back.
F_05_MOUNI_S_10_ANGRY_5, I'll break your neck!
F_05_MOUNI_S_10_DISGUST_1, He was a thief.
F_05_MOUNI_S_10_DISGUST_2, He was so angry and took her away.
F_05_MOUNI_S_10_DISGUST_3, The robbers are coming to rob us.
F_05_MOUNI_S_10_DISGUST_4, I'm going to put you in jail.
F_05_MOUNI_S_10_DISGUST_5, I'm going to put you in jail.
F_05_MOUNI_S_10_FEAR_1, I will not let you go.
F_05_MOUNI_S_10_FEAR_2, I'm going to make you a fool.
F_05_MOUNI_S_10_FEAR_3, He was holding a sword in his hand.
F_05_MOUNI_S_10_FEAR_4, I'll take you to the other side.
F_05_MOUNI_S_10_FEAR_5, I'm going to have to go to the doctor.
F_05_MOUNI_S_10_HAPPY_1, The robber brought the pot and the pot.
F_05_MOUNI_S_10_HAPPY_2, Daka tera dhal talwar niyelo.
F_05_MOUNI_S_10_HAPPY_3, The one who was playing with you.
F_05_MOUNI_S_10_HAPPY_4, He took the cloth and put it on his head.
F_05_MOUNI_S_10_HAPPY_5, The dacoits brought the dhal.
F_05_MOUNI_S_10_NEUTRAL_1, He took the pot to the bottom of the well.
F_05_MOUNI_S_10_NEUTRAL_2, He took the basket and brought it to the bottom of the well.
F_05_MOUNI_S_10_NEUTRAL_3, He brought the pot and the potter's pot.
F_05_MOUNI_S_10_NEUTRAL_4, He brought the basket to the bottom of the well.
F_05_MOUNI_S_10_NEUTRAL_5, He took the basket to the bottom of the well.
F_05_MOUNI_S_10_SAD_1, I was going to kill you.
F_05_MOUNI_S_10_SAD_2, He took the sword and the sword.
F_05_MOUNI_S_10_SAD_3, Da ka tera dhal tolo an niyelo.
F_05_MOUNI_S_10_SAD_4, The doctor was going to take him to the hospital.
F_05_MOUNI_S_10_SAD_5, I was going to the market.
F_05_MOUNI_S_10_SURPRISE_1, I'm going to the market.
F_05_MOUNI_S_10_SURPRISE_2, He was walking on the road.
F_05_MOUNI_S_10_SURPRISE_3, I'm going to the market.
F_05_MOUNI_S_10_SURPRISE_4, I'm going to put it on the roof.
F_05_MOUNI_S_10_SURPRISE_5, I'm going to the market.
F_06_SIMI_S_1_ANGRY_1, Who is the one who is making a sound from the fish's food?
F_06_SIMI_S_1_ANGRY_2, Who is this crow that is making noise seeing the fish's food?
F_06_SIMI_S_1_ANGRY_3, Who is the one who is eating the cockle seeing the fish's gills?
F_06_SIMI_S_1_ANGRY_4, Who is making noise seeing the fish's food?
F_06_SIMI_S_1_ANGRY_5, Who is the one who is eating the cuckoo's nest?
F_06_SIMI_S_1_DISGUST_1, The cock is giggling at the sight of the fish.
F_06_SIMI_S_1_DISGUST_2," Moma said, Jack, the kicker, could he kick your court?"
F_06_SIMI_S_1_DISGUST_3, Who is the cuckoo singing at the mouth of the fish?
F_06_SIMI_S_1_DISGUST_4, The cuckoo is making noise at the sight of the hen.
F_06_SIMI_S_1_DISGUST_5, The cock is growling at the sight of the fish.
F_06_SIMI_S_1_FEAR_1," Seeing the fish's appetite, someone is making a sound."
F_06_SIMI_S_1_FEAR_2, The crocodile is making noise when it sees the fish.
F_06_SIMI_S_1_FEAR_3," Seeing the mother's face, the cuckoo is making noise."
F_06_SIMI_S_1_FEAR_4, The fox is making noise seeing the fish's bite.
F_06_SIMI_S_1_FEAR_5, The cock is eating the food of the fish.
F_06_SIMI_S_1_HAPPY_1, The cock is eating the fish's food.
F_06_SIMI_S_1_HAPPY_2, The cock is making noise because of the smell of the fish.
F_06_SIMI_S_1_HAPPY_3, The cock is eating the fish.
F_06_SIMI_S_1_HAPPY_4, The cock is giggling at the sight of the fish.
F_06_SIMI_S_1_HAPPY_5," Seeing the fish's appetite, the cuckoo is cawing."
F_06_SIMI_S_1_NEUTRAL_1, The cuckoo is singing in the background.
F_06_SIMI_S_1_NEUTRAL_2, The cock is purring at the sight of the cat.
F_06_SIMI_S_1_NEUTRAL_3, The cuckoo is singing from the tree.
F_06_SIMI_S_1_NEUTRAL_4, The cuckoo is singing in the background.
F_06_SIMI_S_1_NEUTRAL_5, The cuckoo is singing from the tree
F_06_SIMI_S_1_SAD_1, Mom is eating the corn that she saw in the fire.
F_06_SIMI_S_1_SAD_2, Who is making a cuckoo sound in the middle of the night?
F_06_SIMI_S_1_SAD_3, Who is making a mess of my life?
F_06_SIMI_S_1_SAD_4, Someone is making a sound from the fire.
F_06_SIMI_S_1_SAD_5, Mahuma is eating the corn on the rice.
F_06_SIMI_S_1_SURPRISE_1, The cuckoo is cawing at the sound of the peacock.
F_06_SIMI_S_1_SURPRISE_2, Who is making the cuckoo sound from the bird's nest?
F_06_SIMI_S_1_SURPRISE_3, Who is the cuckoo in the morning?
F_06_SIMI_S_1_SURPRISE_4, The cock is growling at the sight of the fish.
F_06_SIMI_S_1_SURPRISE_5, Why is the crocodile doing this to the fish?
F_06_SIMI_S_2_ANGRY_1, You have changed everything.
F_06_SIMI_S_2_ANGRY_2, You have turned everything upside down.
F_06_SIMI_S_2_ANGRY_3, You have turned everything upside down.
F_06_SIMI_S_2_ANGRY_4, You have turned everything upside down.
F_06_SIMI_S_2_ANGRY_5, You have made all the blot palut
F_06_SIMI_S_2_DISGUST_1, You have made all the mistakes
F_06_SIMI_S_2_DISGUST_2, You have made everything a mess.
F_06_SIMI_S_2_DISGUST_3, You have made everything upside down.
F_06_SIMI_S_2_DISGUST_4, You have done everything wrong
F_06_SIMI_S_2_DISGUST_5, You have made everything a lot more difficult.
F_06_SIMI_S_2_FEAR_1, You have made me so angry.
F_06_SIMI_S_2_FEAR_2, You have made me a pilot
F_06_SIMI_S_2_FEAR_3, You have made everything a mess.
F_06_SIMI_S_2_FEAR_4, You have made everything a mess.
F_06_SIMI_S_2_FEAR_5, You have made me so upset.
F_06_SIMI_S_2_HAPPY_1, You have made all the bullets fall out.
F_06_SIMI_S_2_HAPPY_2, You have made everything a mess.
F_06_SIMI_S_2_HAPPY_3, You have made everything so difficult.
F_06_SIMI_S_2_HAPPY_4, You have ruined everything.
F_06_SIMI_S_2_HAPPY_5, You have made everything a mess.
F_06_SIMI_S_2_NEUTRAL_1, You have done everything wrong.
F_06_SIMI_S_2_NEUTRAL_2, You have done everything wrong.
F_06_SIMI_S_2_NEUTRAL_3, you have done everything correctly
F_06_SIMI_S_2_NEUTRAL_4, You have done everything wrong.
F_06_SIMI_S_2_NEUTRAL_5, You have done everything right.
F_06_SIMI_S_2_SAD_1, You have made me so angry.
F_06_SIMI_S_2_SAD_2, You have made me so upset.
F_06_SIMI_S_2_SAD_3, You have ruined everything.
F_06_SIMI_S_2_SAD_4, You have ruined everything.
F_06_SIMI_S_2_SAD_5, You have ruined everything.
F_06_SIMI_S_2_SURPRISE_1, You have made everything so messy.
F_06_SIMI_S_2_SURPRISE_2, You have made everything a mess.
F_06_SIMI_S_2_SURPRISE_3, You have made everything a mess.
F_06_SIMI_S_2_SURPRISE_4, You have made everything a mess.
F_06_SIMI_S_2_SURPRISE_5, You have made everything a bullet.
F_06_SIMI_S_3_ANGRY_1, She is a person who doesn't say anything.
F_06_SIMI_S_3_ANGRY_2, She left without saying anything.
F_06_SIMI_S_3_ANGRY_3, She left without saying anything.
F_06_SIMI_S_3_ANGRY_4, She is going to say nothing.
F_06_SIMI_S_3_ANGRY_5, She is leaving without saying anything.
F_06_SIMI_S_3_DISGUST_1, He left without saying anything.
F_06_SIMI_S_3_DISGUST_2, He left without saying anything.
F_06_SIMI_S_3_DISGUST_3, He left without saying anything.
F_06_SIMI_S_3_DISGUST_4, He left without saying anything.
F_06_SIMI_S_3_DISGUST_5, He left without saying anything.
F_06_SIMI_S_3_FEAR_1, He has gone away without saying anything.
F_06_SIMI_S_3_FEAR_2, She left without saying anything.
F_06_SIMI_S_3_FEAR_3, He left without saying anything.
F_06_SIMI_S_3_FEAR_4, She has left without saying anything.
F_06_SIMI_S_3_FEAR_5, He left without saying anything.
F_06_SIMI_S_3_HAPPY_1, He left without saying anything.
F_06_SIMI_S_3_HAPPY_2, She is leaving without saying anything.
F_06_SIMI_S_3_HAPPY_3, He left without saying anything.
F_06_SIMI_S_3_HAPPY_4, She has gone away saying nothing.
F_06_SIMI_S_3_HAPPY_5, She has gone away without saying anything.
F_06_SIMI_S_3_NEUTRAL_1, He left without saying anything.
F_06_SIMI_S_3_NEUTRAL_2, She left without saying anything.
F_06_SIMI_S_3_NEUTRAL_3, She left without saying anything.
F_06_SIMI_S_3_NEUTRAL_4, She left without saying anything.
F_06_SIMI_S_3_NEUTRAL_5, She left without saying anything.
F_06_SIMI_S_3_SAD_1, He has left without saying anything.
F_06_SIMI_S_3_SAD_2, He left without saying anything.
F_06_SIMI_S_3_SAD_3, She left without saying anything.
F_06_SIMI_S_3_SAD_4, She left without saying anything.
F_06_SIMI_S_3_SAD_5, She left without saying anything.
F_06_SIMI_S_3_SURPRISE_1, She has left without saying anything.
F_06_SIMI_S_3_SURPRISE_2, She has gone away without saying anything.
F_06_SIMI_S_3_SURPRISE_3, She is not saying anything.
F_06_SIMI_S_3_SURPRISE_4, She left without saying anything.
F_06_SIMI_S_3_SURPRISE_5, She left without saying anything.
F_06_SIMI_S_4_ANGRY_1, You have to go with me right now!
F_06_SIMI_S_4_ANGRY_2, You have to go with me right now!
F_06_SIMI_S_4_ANGRY_3, You have to go with me right now!
F_06_SIMI_S_4_ANGRY_4, You have to go with me right now!
F_06_SIMI_S_4_ANGRY_5, You have to go with me right now!
F_06_SIMI_S_4_DISGUST_1, You have to go with me right now!
F_06_SIMI_S_4_DISGUST_2, You have to go with me right now!
F_06_SIMI_S_4_DISGUST_3, You have to go with me right now!
F_06_SIMI_S_4_DISGUST_4, You have to come with me right now.
F_06_SIMI_S_4_DISGUST_5, You have to go with me right now!
F_06_SIMI_S_4_FEAR_1, You have to live with me now.
F_06_SIMI_S_4_FEAR_2, You have to go with me now.
F_06_SIMI_S_4_FEAR_3, You must come with me right now.
F_06_SIMI_S_4_FEAR_4, You have to go with me now.
F_06_SIMI_S_4_FEAR_5, You have to go with me now.
F_06_SIMI_S_4_HAPPY_1, You have to win the game now!
F_06_SIMI_S_4_HAPPY_2, You have to go with me right now.
F_06_SIMI_S_4_HAPPY_3, You have to go with me right now.
F_06_SIMI_S_4_HAPPY_4, You have to go with me right now.
F_06_SIMI_S_4_HAPPY_5, You have to win with me right now!
F_06_SIMI_S_4_NEUTRAL_1, You must go with me now.
F_06_SIMI_S_4_NEUTRAL_2, You have to go with me now.
F_06_SIMI_S_4_NEUTRAL_3, You have to go with me now.
F_06_SIMI_S_4_NEUTRAL_4, You have to go with me now.
F_06_SIMI_S_4_NEUTRAL_5, You have to go with me now.
F_06_SIMI_S_4_SAD_1, You have to go with me now.
F_06_SIMI_S_4_SAD_2, You have to go with me now.
F_06_SIMI_S_4_SAD_3, You have to go with me now.
F_06_SIMI_S_4_SAD_4, You have to go with me now.
F_06_SIMI_S_4_SAD_5, You have to go with me now.
F_06_SIMI_S_4_SURPRISE_1, You have to live with me now.
F_06_SIMI_S_4_SURPRISE_2, You have to go with me right now.
F_06_SIMI_S_4_SURPRISE_3, You have to go with me right now.
F_06_SIMI_S_4_SURPRISE_4, You have to live with me now.
F_06_SIMI_S_4_SURPRISE_5, You have to live with us now.
F_06_SIMI_S_5_ANGRY_1, Your work is not right.
F_06_SIMI_S_5_ANGRY_2, Your work is not right.
F_06_SIMI_S_5_ANGRY_3, Your work is done.
F_06_SIMI_S_5_ANGRY_4, Your work is not right.
F_06_SIMI_S_5_ANGRY_5, You are not doing the right thing.
F_06_SIMI_S_5_DISGUST_1, Your work is not right.
F_06_SIMI_S_5_DISGUST_2, Your work is not right.
F_06_SIMI_S_5_DISGUST_3, Your work is not right.
F_06_SIMI_S_5_DISGUST_4, Your work is not right.
F_06_SIMI_S_5_DISGUST_5, Your work is not right.
F_06_SIMI_S_5_FEAR_1, Your work is not right.
F_06_SIMI_S_5_FEAR_2, You are not doing well today.
F_06_SIMI_S_5_FEAR_3, Your work is not right.
F_06_SIMI_S_5_FEAR_4, Your work is not right.
F_06_SIMI_S_5_FEAR_5, Your work is not right.
F_06_SIMI_S_5_HAPPY_1, You are not doing the right thing.
F_06_SIMI_S_5_HAPPY_2, Your work is not good.
F_06_SIMI_S_5_HAPPY_3, Your work is not good.
F_06_SIMI_S_5_HAPPY_4, Your work is not good.
F_06_SIMI_S_5_HAPPY_5, You are not doing the right thing.
F_06_SIMI_S_5_NEUTRAL_1, Tomar kachta kora thik hoi ni.
F_06_SIMI_S_5_NEUTRAL_2, Tomar kaachta kora thik hoi ni.
F_06_SIMI_S_5_NEUTRAL_3, Your work is not done properly.
F_06_SIMI_S_5_NEUTRAL_4, Tomar kaajta kora thik hoi ni.
F_06_SIMI_S_5_NEUTRAL_5, Tomar kaajta koraa theek hoi ni.
F_06_SIMI_S_5_SAD_1, Your work is not going well.
F_06_SIMI_S_5_SAD_2, Your vision is not good.
F_06_SIMI_S_5_SAD_3, The morning class is not good.
F_06_SIMI_S_5_SAD_4, I'm not doing your work properly.
F_06_SIMI_S_5_SAD_5, You shouldn't have done this.
F_06_SIMI_S_5_SURPRISE_1, You did not do the right thing.
F_06_SIMI_S_5_SURPRISE_2, You are not doing the right thing.
F_06_SIMI_S_5_SURPRISE_3, Your work is not right.
F_06_SIMI_S_5_SURPRISE_4, Your work is not right.
F_06_SIMI_S_5_SURPRISE_5, Your work is not right.
F_06_SIMI_S_6_ANGRY_1, The old man lost the game.
F_06_SIMI_S_6_ANGRY_2, He lost the match.
F_06_SIMI_S_6_ANGRY_3, The old man lost the fight.
F_06_SIMI_S_6_ANGRY_4, The boy lost the bet.
F_06_SIMI_S_6_ANGRY_5, The other side lost the game.
F_06_SIMI_S_6_DISGUST_1, The beautiful girl has lost.
F_06_SIMI_S_6_DISGUST_2, These two have lost the game.
F_06_SIMI_S_6_DISGUST_3, These two lost the game.
F_06_SIMI_S_6_DISGUST_4, This guy is so good!
F_06_SIMI_S_6_DISGUST_5, The two of them lost the fight.
F_06_SIMI_S_6_FEAR_1, This is a very beautiful place.
F_06_SIMI_S_6_FEAR_2, This is a beautiful flower.
F_06_SIMI_S_6_FEAR_3, This girl is so beautiful.
F_06_SIMI_S_6_FEAR_4, This is how I became a good person.
