name,text
F21S26, نمیدونم نمیدونم وجدانا چطور میتونم خودم از این وز خلاس کنم
F21S27, امید داشتم که بتونه منو فراموش کنه و با مارتان عروسی کنه.
F21S28, برید دراند، هر کسی از رنج و اندو سه می داره.
F21S29, تا این لحظه علاقه داشتم تنها زندگی کنم. به همه چیز بدبین بودم. خیال میکردم در سینه همه مردم قلبی سیاه و تیره وجود داره و هیچ کدوم قابل اعتماد نیستم.
F21S30, در لحن تو صدایی هست که نمیتونم اونو باور نکنم. خوب شد من از اشتباه در بردیم.
F21S31, چقدر تأثیر انگیزه ایم
F21S32, تفلک لوچ، چقدر براد متاسفم لوچ، باید بدونی که گاه اوقات حقیقت قضایی غیر از اون چیزیه که ما تصبر می کنیم.
F21S33, چقدر براد متحسفم. بیچار ایران، به جای این که دست گل روی قبرش بذاری، به جای این که در مرگش سوگواری کنی، نسبت به او کینه و ادعوت داری.
F21S34, نه دیوونم نه تو رو مسخره می کنم فقط به حال تو افسوس می خورم
F21S35, فقط یک سال بعد از خاتمه جنگ بود که حقیقت رو فهمیدی؟
F21S36, خطوت رنج و بدبختی رو در چهره جوان او ببین
F21S37, تو میتونی این موضوع رو امتحان کنی؟
F21S38, متحسفم که روزو از دست دادم چون اتوکش خیلی خوبی بود
F21S39, من این چند روزه راجع به خودمون خیلی فکر کردم.
F21S40, هنوزم عقدی دارم که اون شبه یک انسان بوده
F21S41, قصد دارم محلی ری که هفا پیما در اون سقوط کرد و آتیش گرفته پیدا کنم
F21S42, بیشتر با تلفن تماس می گرفتم.
F21S43, همون کسی که اسمش بی بی خاتونه
F21S44, نمی شد با یکی از خواستگارات عروسی کنی و مادرتم همراه خودت ببری؟
F21W01, فرمون رو با؟
F21W02, تو از من فرار می کنی؟
F21W03, چه سویانی؟
F21W04, پس هرنانی نجات پیدی کرد.
F21W05, هر نانی؟
F21W06, چطور شد که اسم نرگیس روی این دختر گذاشتید؟
F21W07, من هاری جناب
F21W08, راستی امروز از مارکه خبر نیست؟
F21W09, فراموش سید
F21W10, مادرت نبود که جلوشه بگیره؟
F21W11, چطور؟
F21W12, اصلا نمی فهمه مگه دوران دیوانه هست
F21W13, دراند؟
F21W14, اش ریگ زن؟
F21W15, تو اون زنو میشنسی؟
F21W16, ما؟ گفتی ما؟
F21W17, ولی او قبل از اومدن به اینجا من را کجا دیده بود؟
F21W18, چطور یه دفعه؟
F21W19, در فکر او نیستی؟ ولی او میگه که شما دوستش دارید و قبل از این که به اینجا بیاید او رو دیدی؟
F21W20, پیش او
F21W21, ولی فراموش کردید که شما اینجا هستید.
F21W22, عشقیش
F21W23, مارتو؟
F21W24, ببینم شما خیلی وقت اینجا کار میکنی؟
F21W25, فاردو؟
F21W26, چه چی دیره میخوایید به من بگید؟
F21W27, ها، مارچ، تو مطمئنی؟
F21W28, این حرف حقیقه ات داره؟
F21W29, این زنی که در کنار ناتاله ای استاده کیه؟
F21W30, تو فکر می‌کنی احمقان هست که دختری آشق تو بشه؟
F21W31, حتما دلیلی داره
F21W32, و تو اون ساعت رو برداشتی و بعدم دادی به اون پیرزه
F21W33, اما نمی دونم چطور تونست آدرس اینجا رو پیده کنی؟
F22A01, بهتون گفتم که جواب من منفیه
F22A02, من از شما نفرتی ندارم آقای هیل یارد.
F22A03, اگه می خواهی می تونین اسم من رو یه هنرمند بدقلق یا هرچی که دلتون می خواد بذارید. جواب من منفیه و همیشه هم منفی خواهد بود.
F22A04, هیچگونه تمایولی برای این قرار داد ندارم.
F22A05, من میری آدامسونم که باشم همون پربرشگاهی بیاسن و نسبم
F22A06, سروت کلان که برای شما قبل از آدمیت معنی داره؟
F22A07, آهای مایکل هیلیارد، تنها بارس محسسی بزرگ کتر هیلیارد، الان خوشبخت شده؟
F22A08, اما چرا حالا؟ چطور اینقدر براتون جالب شدم؟
F22A09, آیا معمولیت سرکار عالی با موفقیت انجام شد؟
F22F01, ولی مادرتو هیچوقت قبول نمی کنه
F22H01, ها البته که ما گیرم
F22H02, موبا فرا
F22H03, تو دلی من رو لوس میکنی بیتر انگار واقعا هنرمنده
F22H04, مثل این که انتظار دیدن منو نداشتی
F22N01, نقشی هنر گذشته و قدیمی من بود.
F22N02, چون زندگی من دوچار دیگرگونی بزرگی شد
F22N03, من یه دختری شهری نیستم،
F22N04, اکاسی کار تازه منه. قبل از اون نقاش بودم.
F22N05, کسی که من فعلی رو از من گذشته جدا کرد
F22N06, من فقط دیشب چند ساعتی تو تاریک خونه مشغول بودم
F22S01, ماشه
F22S02, خدا شغارا دوست داره
F22S03, همه چی رو از یاد برده
F22S04, شما می دونستین که من عاشق مایکل بودم؟ اون همه ی هستی من بود؟
F22S05, شاید اگه یه بار دیگه به هم برسیم نتیجه بگیریم که بینمون چیزی نمونده
F22S06, من باید رویامو دور بریزم
F22S07, با خودم کنار اومدم. اون بالاخره نیومد.
F22S08, چه جوری میتونم برگردم سمتش؟ در صورتی که اون... اون بیاتفه؟
F22S09, تو سار شوخه نیست
F22S10, اون قرار بود خودش تصمیم بگیره
F22S11, میخوام چند روز برم سفر
F22S12, بس گردم چند روزی به بستان برم. دیروستو بیگیت رزرف کردم.
F22S13, اما اون با توجه به سن حساسی که داره قدرت و تهمان این دوری را نداره
F22S14, فدو صبح میرم و آوریم پر باسم
F22S15, این کار در حق پیتر رو نیست. اون میشکنه.
F22W01, آخ خدای من تو اینو جدی میگی؟
F22W02, چی داری میگه پیتر؟
F22W03, چه کار کرده؟
F23A01, نمیشه ادهی بگردن با چاق و مردم رو تحدید کنن و لباسشون رو پاره کنن
F23A02, آروم نمیشم.
F23A03, من از سیمکشه این ساختمانم چیزی نمیدونم
F23A04, پس من که ای بمویسم که ای فکر کنم که ای بازنویسی کنم
F23A05, جواب نمیده دیگه وگرنه الان همه نویسنده بودن غیر از اونایی که باید نویسنده باشن
F23A06, این چه صبح غیر آفتابی نادلنگیزی بود؟
F23A07, این چه بلای زمینی بود سر من اومد؟
F23A08, رئیس جون مادرت امروز را دست سر ما وردار؟
F23A09, یعنی کشیلوینیس
F23A10, من دنبال حق زایی شدم میگردم باید حقم رو بگیرم
F23A11, اینجا خونه یه سبزی پاک کنه آماتوره
F23A12, پس پشت فرمون بشینم؟
F23A13, این قرار مدارای تو بود؟
F23A14, واقعا یعنی چی؟
F23A15, بلکه یکم دست از سر این موفقیت های کذاییت بر می داشتی می زنشی و حال خودش باشه
F23A16, دیوانه؟ بچهشم مثل خودش سادیست میه؟
F23A17, تو باید معذرت خواهی کنی. نه خیلی. به خاطر اون کلمات و جملات قصار وقیحانه و کاملا بیادبانه.
F23A18, خوهرم هم میگه تو باید حتما بیایی
F23A19, چرا نرفتی کچینو بگیری بخوری؟ آخه آدم با دوستش تعرف میکنه
F23A20, از چه نظر پیاده می شن؟
F23H01, امیر میخوره به کوه یخ یاسی شوهر میکنه؟
F23H02, اگه قرار باشه الان یه خاله بیاد اینجا که رویه های منو ببافه میاد منم باورش میکنم و میویزمش
F23H03, نمیتونم خیلی زقشه دارم میخواهم بدونم این خاله که تو میگی کیه چه شکلیه
F23H04, برام کادو میخرد
F23H05, خدا درش میاد
F23H06, همش میخواستم در لفافه بهت بگم اما خوب شد تو به طور اشتباهی مرگو تجربه کردی
F23H07, خودشه منم به همون فکر می کردم
F23N01, ما بریم ببینیم رئیس چی میگه.
F23N02, نصف بیشتر مردم دنیا از ارتفاع میترسند
F23N03, بعض چیزا نداره هاره ایست
F23N04, من میگم ما خودمون باید از فامید از همکارای تو مرتزا یا بچه ها و دبیرهای مدرسه شما من اینجا باید همه رو به یه طریق تو جریان بذاریم
F23N05, با توجه به شرایط نه
F23N06, منظورت برنامه فشرده خوندری و سبزی پاکانیه
F23N07, دو طرف منفعت مشترک دارن.
F23N08, زبط صوت هم بود.
F23N09, داشتم با رئیس سریع مسئله استراتیجیک توافق میکردم
F23N10, با من کار دارن
F23N11, ولی همه کارایی که امروز شما انجام ددی کاملا در خلاف جهت این هدف بود.
F23N12, چون آدمی زاد یه وقتایی با خودش درگیر میشه
F23S01, من این طور رو چهاری که ببینم و نمیتونم فکر کنم ایلی
F23S02, یاسی بسه فکر نمی کردم اینقدر برات مهم باشم
F23S03, یکی از شخصیت ها میبینه
F23S04, حالا باید چی کار کرد؟ نباید همینطوری دست رو دست گذاشت و زمان بگذره که
F23W01, نویسنده دوزاری
F24A01, از حالا به بعد هر کاری که دوست دارم انجام بیدم
F24A02, این گزارش همون دکتوریه که در سیدنی ماینم کرد. در حقیقت این گزارش رو دستیدم.
F24A03, شما به خوبه میدونین من مریضم چون وقتی اولین حمله قلبی به من دست داد شما اونجا بودین
F24A04, و تا اونجا که همه میدونند شما ثربتمندم نیستید
F24A05, درسته که همه به دیده‌ی تغییر نگاه هم می‌کنن. اما من نیازی به دلسوزی ندارم. چون آدم نیازمندی نیستم.
F24A06, جناب آقای اسمیت، شما دقیقا در سطح لیست مردان شایسته بایرون نیستین؟
F24A07, برای اینکه شما رو دوست دارم
F24A08, من می سی رایت هستم
F24A09, دلسوزیاتون به درد خودتون میخوره دیگه تموم شد
F24A10, حتی یه قطعه عشقم برای این حرفا نمی ریزم.
F24A11, که ای برای محصولات مزرع قیمت عادلانی از دایی مکس بل گرفتیم ها؟
F24A12, نه
F24A13, که ای به شما ثابت شده که دایی هربرت واقعا پول شما رو در این سرمایه گذاری ناموافق از دست داده؟
F24A14, با اونها هم دستیاره؟
F24A15, میشه بگی تو کمود من دنبال چی میگشی؟
F24A16, فقط ببین چی کار کردی همه خون زندگی من رو به هم ریختی
F24A17, شادی بنویس
F24A18, نخیر من تو خواب راه نمیرم چطور این همه وقت را نرفته؟
F24A19, نخیر وظایف دیگم هست
F24A20, هم دست اونه که منو کشتن
F24A21, یه زن موفق اصلا وقتی برای تو روی رفتن نداره مگه من مثل تو هم
F24A22, لطفا امروز اصلا دروبر من نپلیک چون اصلا اصلا حسرت ندارم
F24A23, نمیدونم تو چل همچن نفست از جه گرم بلند میشه من الان بچه میخوام چی کار تو این موقعیت با این همه کار
F24A24, خیال بافی متنفرم متنفرم متنفرم بفهم شدی بفهم
F24A25, ها دیگه چیه گولی خانم بریم ببینیم مشکل بخش چیه
F24A26, این دختره اگه نتونه ببن مطلوع بریتونه شما میه جواب همکار محترم رو میدی؟
F24A27, من نمیدونم جواب تو رو بدم یا همکار محترم رو یا این همسایه‌ها رو
F24A28, من زن مدیر ساختمونم وکیل وزیر برق ساختمون که نیستم که
F24A29, مردم چقدر بیمسولیت هستن
F24A30, میگم برق ساختمون به مشکل برخورده منم خیلی سرم زن مدیر ساختمونم باید خونه باشم تو اوزا و سرسامون بدم
F24A31, سال نمی پرسیدی؟
F24A32, این مصوره بسیار بازجویی
F24A33, غیر از اون اعتقاد دارم که شما به شدت تو این خونه داری از موقعیت نویسندگی تو استفاده میکنید.
F24A34, پس بشین پاکو.
F24A35, بله، اصلا همکاری نمی کنی. هیچ درکی از روابط متقابل نداری. ببینم، اصلا اینجا کی رئیزه؟
F24A36, چرا مجبور شده؟
F24A37, و مقالن سرچین و سد بی کلمون من
F24A38, من کیم؟ یه زن موفق
F24A39, مبافقه ات من زیر سوار رفتی
F24A40, من چه صحبتی دارم با تو بکنم؟ تو اصلا نمیفهمی درد من چیه
F24A41, مثلا دارم با تو درد دل میکنم آه
F24A42, نخیر، من از هر زابیهی خیلی محقم.
F24A43, نوشن من دیروز بر اصل سانهه مردم
F24A44, چیه؟ جایی اینکه مثل مجسمه به من نگاه کنیم ببین با این رکورد سانویش خوردن میتونی داستان بنویسی یا نه؟
F24A45, وشد یادت رفته من یه صندوق پول افتتاح کردم؟ وامای هفت میلیونی
F24A46, یه هایی بهش میگفتی من اینجا با دارم گوش میدم خیال خودت راحت میکردی
F24A47, کلی کار و زحمت میبره که من الان وقتشو ندارم
F24A48, اگه انتقاد داری مثل آدم به من بگو بش بگم آماتوری آماتوری که نشد انتقاد
F24A49, عزیزم تو از همه بهتر مینویزی و همه آماتورهای بیش نیستن.
F24A50, دیگه واقعا موندم با این چیکار کنم
F24A51, اگه تو کار من دخالت نمیکد الان یه زن موفق توی دردی سرفتده نبودم
F24A52, همکار محترم داستان نمایش رو جا به جا گفته زنه تو نمایش تو تصادف میمیره؟ خبرنگاره فکر کرده من میمیرم ببین سوپ آدم رو به چه چالشی میکشن
F24A53, هیچ کس نباید تو سطوف چار فصل بمیره مگر اینکه از جنازه من را چی بذارم همچین کاری بکنی
F24A54, هستند که یسی
F24A55, با اونها هم دستیاره
F24A56, میخوام نباشی.
F24A57, تازه به جایی که خبر مرگ منو درست بنویسی توحی نمی کنی؟ منویسی اون یکی از هنرمندان افتاقی رادیو بود از کارهای اومیتوان به مجموعه نمایشی چار فصل و سه نقطه اشتاره کرد؟
F24A58, شلوخش نکن
F24A59, چون من دیروز به یک شوهر قدر نشناس خائن که نمایش نام نویس اول رادیو هم شده مفتخر شدم
F24A60, حاله های خودتو بزن به اون راه
F24A61, تشکر کردی یا نکردی؟
F24A62, لوهه چقدیر ات بخوره تو سرت
F24A63, اولین جلیبه من نگره کنه؟
F24A64, الان درد تو قرار داده؟
F24A65, باشه. تو موجه دادن به مدت نامعلومی تا امیر از قطب شمال برگرده از اول سیختامی.
F24A66, یه مسیبت برای امروز بسه
F24A67, چرا چی؟ چرا حقوق من این قده یا چرا حقوق تو اون قده کدومش؟
F24A68, بدشم، تو اینجا فقط با لپتابتو با من طرفی ولی من با مدیر و همکار محترم و آدم های دیگه دائمان درگیرم
F24A69, بازا ویزه یکو شد کن.
F24A70, موضوعی نمایش امروز جنوباری
F24F01, بلی آخه شد یه دلیلی داره
F24F02, تو خودتی...
F24H01, زنگ تفریح
F24H02, اگر بیماری قلبیش وخیم نشود بیش از شش ماه تا یک سال زنده نمی ماند. به دلیل موقعیت خانوادگی و طبیعت ذاتی بیمار استراحت مطلق را تجویز نمی کنم.
F24H03, ببخشید لطفا اون اینکایی که انداختین گردنتون رو بزنیم به چشمتون.
F24H04, آره شدی آره
F24H05, خوش اومدین بفرمایی خوش میکنم
F24H06, خیلی هم خوشحال و غیر مصروف
F24H07, مطمئن باشین که همجنگ کیک سیبی از یه آشپز شکست خورده سادر نمیشه
F24H08, یکی از خواست این که که سیبی که من میپذم اینه که هرکی ازش بخوره نیم ساعت قبل از خوردنشو فراموش میکنه
F24H09, تو یه تغییری ایجاد کن رو کم کنی من پیش کشت
F24H10, بیوتود اصلا دیگه نمیشه سر کرد
F24H11, امروز به قول امیر با چند تا سخن کنایه آمیز میشونم ای سر جشن.
F24H12, حسن بهه میگه امروز دماغ عشق بوز حسابی میزوزه
F24H13, انشالله به جایی صد سال صد و بیس سال زنده باشی
F24H14, ای باید شوخی کردم شده شان
F24H15, اونم ببینه اینقدر این کارو دوست داری باز همکاری میکنه
F24H16, فکرم خودشه
F24H17, ببین شادی جن من به خاطر خودت میگم یه روز که یرفهی شدی به خاطر این خدمات ویژه اسم من و صبح چارفست ملکی ذهنت میشه
F24H18, منبعش مبسقه
F24H19, آما چونی دیگه نکنه نیستی؟
F24H20, همین الان داشت دلیلشو میگفت که تو رسیدید
F24H21, خب، حلیم بخوریم
F24H22, برو بابا دلت خوشه همچین میگه معاهده قرار داد اینگار معاهده ی ترکمانچایه
F24H23, ببین اگه گفتین اکی نمیشه؟
F24H24, گولی برات یاد داشت نوشه
F24H25, اینجورو
F24H26, خوشم میاد میترسی خنده داره
F24N01, اگه تو ست پندی دیگه هم به جز باقی مونده یه پولی که خاله ارلیا بابت رومیزیا بهتون پرداخته داشته باشی، یه چه خیاتی سینگر برای خودت میخری؟
F24N02, با من ازدواج میکنین آقای اسمیت؟
F24N03, راستش اومدن بخشنامه جدید مدیریت را ابلاغ کنن
F24N04, از این لحظه به خاطر موافقت اکثر همسایی ها ما یه سرای داره سختان میکنیم.
F24N05, اطلاعی ندارم کدوم گنداب دقیقا؟
F24N06, دروبه زن
F24N07, دست درد نکنه.
F24N08, ابتدا این سینه و ران مر را که قبلن پاک کرده و شسته این در رقم تفت می دهیم.
F24N09, ممکنه تلویزیون خیلی پرمخاطب باشه
F24N10, نه من مطمئنم یه نسخه شم اینجا بود
F24N11, هیوه فردا میاد اینجا.
F24N12, نویسنده باید چهار تا چشم داشته باشه و چهار تا گوش
F24N13, اتفاقا اون درست راه نمایی کرده
F24N14, وقتی آدم افسرده میشه هیچی بهتر از یه شروع تازه نیست
F24N15, میخوای بردناهای چی بپزم عزیزم؟
F24N16, توی این دنیا یه زن یا باید یه مادر موفق باشه یا یه زن موفق؟
F24S01, یعنی واقعا بیماری قلبی نداره؟
F24S02, آخه چطور ممکنه کسی بلد گرفتگی عصب در کنار مرد محبوبش جون بده؟
F24S03, اما ای کاش بیماری قلبی داشته
F24S04, من یه روز مثل نوره یه شم خاموش میشم. من نمیخوام در می سالونگی بمیرم. من میخوام در کدار مردی که دوستش دارم بمیرم.
F24S05, من فرادیه سلیدی که زنده.
F24S06, خیلی دلم میخواد بگم نه
F24S07, نمیتونم من خیلی ناراضم
F24S08, ده سال اشتباه کردم
F24S09, فقط به خاطر خودش و منفعتش با من دوست بوده نه به خاطر خدا
F24S10, آخه در اتاقشو گفت کرده
F24S11, نه راستش همیشه خوب نیست دروغه بگم همه چی گل و ولوله مخصوصا این روزا که امیر نیست
F24S12, از این به بعد سکان زندگی دست تو باشه
F24S13, امیر اینجا دستوره امیر مردی
F24S14, شما مثل عمیر
F24S15, من دیگه نمیتونم یه سنه موفق باشم
F24S16, امیدی شمشیر تو قلبته
F24S17, تو داری میمیری
F24S18, تو برو یه فکری واسه خودت بکن.
F24S19, مشکل زیاده
F24S20, خب حالا خودم بهش زنگی میزنم
F24S21, بعد از این ناموفق ترم می شم.
F24W01, مد؟
F24W02, یونه؟
F24W03, این کومدی چونه ترکیده؟
F24W04, دایی تو خواب راه می رفت
F24W05, ای، مجه باشده.
F24W06, روکود؟ من روکود؟
F24W07, یعنی شما دقیقا میخوایید در مورد من چی بنویسین؟
F24W08, شست و تماک
F24W09, پشت سر من؟ چه حرفی زده؟
F24W10, بله
F24W11, چیز ها ممکنه تو فکر کنی شده فاقی نمی افته؟
F24W12, وا من که هستم
F24W13, بی سنافا؟
F24W14, نه
F24W15, من... من نمی دونستم...
F24W16, وا بس دنبالی چی میگرده؟
F24W17, وارا
F24W18, معلوم هست چی میگی؟
F24W19, یعنی تو هیچ مشکلی با من نداری؟
F24W20, بله
F24W21, همه اگر...
F24W22, چرا بایست دی منو نگاه میکنی؟
F24W23, خودش؟
F24W24, کی؟
F24W25, بیمار دوچار نوعی میماری قلبی پیش رفته در قسمت دریجه های قلب است
F25A01, نمیدونم به من چیزی نگفت
F25A02, ولی بلاخره به من نگفتید کدوم یک از اون دانفر آدم کشته
F25A03, به تو مربوط نیست
F25A04, من اونا رو نمی‌شناسم فقط می‌دونم بیل هیچ‌وقت کسی رو نکشده
F25A05, اون عکس هم که ببینیم حالا یه سال پیشه. بعدش هم بین من اون به هم خورد.
F25A06, شما اینها رو میگید که من به حرف بیان؟
F25A07, نه می دونم به من نگفت
F25A08, نمیدونم من هیچ به خمراش نرفتم
F25N01, فقط گفت هرچه زودتر اونا رو میبره از شهر بیرو.
F25N02, چرا چرا بازی میکنیم؟
F25N03, سوارکارا و مربیای اصلا
F26F01, با تعجب شنیدم که در باز شد و صدای پا اومد تو حال. بعدم داخل نهار خوری شد.
F26F02, فکر آدم بهتر به چیزی دست نزنم
F26N01, نمیتونم بگم متعجب شد اما مطمئنم که تا قبل از اومدن به اینجا اطلاع نداشت که شغل لائنو چیه
F26N02, می دونین که این هفته نوبت کشیک شب شوهرمه.
F26N03, نمی دونم نگرام بود یا این که از سرما خوردگیش بود. اصرار کردم استراحت کنه اما قبول نکر.
F26N04, گفت بعد استراحت میکنه.
F26N05, منم بهش گفتم که هر دوشون قیافه ایتالیایی ها رو داشتم.
F26S01, الا من چی کار کنم؟ اگه دیگه اونو نبینم چی خواهی که به سرم بریزم؟ چقدر سرزنشش کردم. گفتم تو همش به فکر کارت هستی. هیچ دربند زنت نیستی.
F26S02, من آقای مکره خیلی نگرانم
F26S03, مذرت میخوام آقای بازرست که اینطور بی پرده با شما صحبت میکنم ولی باید قبول بفرمایید که هیچ وقت اونطوری که استحقاق داره با اون رفتار نشدید
F27A01, تاله ی همچرفی به من ازده بودن
F27A02, من تو رو به شیبه خودم دوست دارم و تو من رو به شیبه خودت دوست داری
F27A03, چون می دونم که اگر به خاطر من نبود یک لحظم در رفتن تردید نمی کردی
F27H01, اله قربون شکل ماهت برن
F27N01, من میخواستم یه اسم مستهار برای خودم بذارم
F28A01, مقصودتون در ایرانچی ها رای بایفیل؟
F28A02, بای فیلت فقط به درده میخوره که به حیواناتی مثل خودش ورسش یاد بده
F28A03, متصفم همر این جمله منو نشنیده بگیر
F28A04, هرگز آقای اوسکار اجازه چون این کاری بهش نداده
F28A05, اما این آدم نه تنها نادونه بلکه دروق گوهام هست
F28A06, من سی و پنی سال که اینجا تاریخ درست دادم. من مادر روحانی ست ها دختر و پسرت و ایساکا بودم.
F28A07, هیچ وقت مثل این بایفیلد احمق نبود که فکر میکنه چون من پیر شدم خرف شدم
F28A08, بایفیلت حتی وقتی شاگرد خود من بودم دروخ میگفت
F28A09, احساس میکردم بای فیلد هیچ چیز یاد نکرفته جز این که به اونهایی که فکر میکنه ازش برتر هستن تملق بگه و کلا سرشون بگذاره
F28A10, اونا با تملغ و چاپلی و سی و پشت هم اندازی و دروغ بعضیارو عقب می دازن و خودشونو جلا
F28A11, دوه با مانع کتا واقعا جالبه مانع کتا
F28A12, اما بای فیلد باعث شد، هیوبرت اکیلی مخالف دستور من رفتار کنه.
F28A13, این بچه ها ممکنه فقیر باشن و اعیان نباشن ولی این دلیل بر هماغتشون نیست
F28A14, همه را به پسر دومش بخشید با کمال وقاحت و گستاخی
F28A15, به جای این کار زودتر سریع به پارچ فروشی هربت بزن
F28A16, بهتر آرزوی‌های دور و دراز نکنید
F28A17, مغز اون آسیب دیده
F28A18, میسی مدتی عوض شده. اون جدیدن رفتارای می کنه که در تمام زندگیش چنین رفتارای نکرده.
F28A19, خوادت هم خوب می‌دونی اون چه تغییراتی کرده
F28A20, حالا به قدری جسور شده که کتابای آشقانه میخونه و تنها به بیشزار میره تا قدم بزنه.
F28A21, مزه اخراف نگو
F28A22, تو باید برای اون تصمیم بگیری
F28A23, مزخرفه مزخرف
F28A24, ساعت چهار بعد از زهره اما هنوز از این دختر خبری نشده
F28A25, وجودش سراسر درد سر شده.
F28A26, قدم زدن یه دختر تنها تو بیشزار حتی اگرم صحیح و سالم باشه سراسرد ایراده
F28A27, چرا به این زودی میریم؟
F28H01, به نظرت اگه توری را که میسی برای پیرهنم بافته کمی بلندتر باشه قشنگتر نیست؟
F28N01, من تو رو به خاطر تنبیه نگه نداشتم هومر
F28N02, من کسانی رو نگه می دارم که دوستشون دارم و می خوام بهشون نزدیک بشم
F28N03, تا شما هم چایتونو بخوایید عبدالرزا یه چیزی خواسته بدم به شما اگه زحمتی نیست برسونید بهش
F28N04, می دونم کارای برجسته توی زندگیت می کنی.
F28S01, بچه هم عبدالرزا رو تخت بیمارستان
F28S02, تنگ نفس آمونش بریده
F28S03, عبدی رسان خودش سفارش کرده به کسی نگیم بچه هم میگفت مردم کار زندگی دارن خود
F28S04, چیمی دونه؟
F28S05, وقتی رفتم پابوسه ماموسین قسمش دادم به دستای بریده حضرت عباس
F28S06, آینده ای میسی چیزی بیشتر از زندگی من نیست
F28S07, زندگی توی این دنیا برای هیوبرد سخت درست توه
F28S08, خدا سلامتی بده
F29H01, من ترجیح میدم تلخ بخورم
F29N01, آقای عربوتنات دیشب بعد از عبادت شبانگاهی کجا رفتین و چه کارهای انجام ددین؟
F29N02, چه ساعتی هست پیش پیتر برگشتی؟
F29N03, در صورت اثبات حضور رفایل در اتاق پیتر، بازم دلیلی برعدم حضورش در سحنه جنایت نمیتونه باشه. چرا که رفایل براحتی میتونست وقتی پیتر بیمار خوابیده، بی سر و صدا از اونجا خارج بشه، کلید کلیسا رو برداره، بعد تلفانی کرامتونو به کلیسا بکشونه.
F29N04, دکتر استدارد شما کی ورده سند انسلم شدید؟
F29N05, دلیل خاصی داشت که مرتب به سن آنسل می اومدین؟
F29N06, چه وقت جاریان قتل با خبر شدین؟
F29N07, شما هیچ وقت در مرسی مذهبی سن آنسلم شرکت نکردیم؟
F29N08, آخرین بار که یاقی اکرامتونو دیدین؟
F29N09, اون بازم به بیمارستان برگشت؟
F29N10, در این مدت هیچ وقت به این فکر نیفتادین که حقیقت رو به رفایل بگیم؟
F29W01, یک بند از انگوشت داماد قد شده بود
F30A01, اگه یه بار دیگه مزاهم من بشی میدم دست پولیس
F30A02, زنی که دیوونه شدی؟ من اصلا تو رو نمیشناسم
F30A03, اگه تمام سروت دنیا رو پشت پای من برزین بچه ما نمیده
F30A04, بی خدا سرجت بلند نشو.
F30A05, من این بچه رو به دنیا آوردم. من زحمت این بچه رو کشیدم. به خاطر همین بچه یک عمر دارم کلفتی می کنم. هیچ کس حق نداره این بچه رو از من بگیریم.
F30A06, نمیخواد انقدر شما دو نفر روی بچه معصوم من دعوا کنید.
F30A07, بچه مالی منه هیچ کسی هم حق نداره حرفی بزنی
F30A08, بازم خودم همه عمر کلفتی می کنم و بچه هم بزرگش می کنم.
F30F01, بفرمایی نالی جناب
F30F02, شما؟
F30H01, چی ما اینقدر به دختر من محبت کردین که تا عمر دارم محال فراموش کنن؟
F30H02, خدای شکر اید که توی این دنیا به زنی برخوردم که این همه با محبت
F30H03, حالش خیلی بهتری، میتونه یوش یوش راه بره؟ آه، خدا رو شکر
F30H04, بله خانم البته که میتونین شما صاحب اختیارین. شما مثل مادرش هستین.
F30H05, اما از این به بعد من میخوام با شما ها حرف بزنم شما را صدا کنم باید اسمای شما معیم باشه چطوره یک از شما ها اسمش پیتون باشه؟ اون یکی هم آسین
F30N01, البته که می شد
F30N02, یه روز دان بازار اونو دیده.
F30N03, بسیار خوب من سعی خودمو می کنم
F30N04, و در محل موندی کتاب کنه امومی خیلی خوب داریم.
F30N05, پین دلیل براش سخته.
F30N06, سیر هنری همین الان از اتاقشون تلفون کردن گفتن که میخوان امروز شما رو ببینن
F30S01, من که... من که توی این دنیا جز این بچه چیزی ندارم؟
F30S02, من از کجا خبر داشتم که اون از خونه فرار کرده؟ از کجا خبر داشتم که زیر ماشین رفته؟
F30S03, به اون شماره ای که داده بودین، تلفون کردم.
F30S04, ای خانم ما هم سرگزشتی داشتیم قسمت ما این بود چه میشه کرد خدا این طور میخواست که من تو زندگی حتی یه روز دلخوشی نداشته باشم یه آب راحت از گلون پایین نره
F30S05, سال هاست هر کدومی تون یه جوری منو دست انداختین. منو بچه بیگناه منو. تا به دنیا نیمده بود شما از خونتون بیرونش انداختین.
F30S06, کاش بچه من مرده بود
F30S07, هیچی نمیخوام هیچی فقط هر دو تون از سر من دست بردارین من و بچه هم به حال خودمون بذارین
F30S08, همون شبیه که قسم خوردی من از جونت بیشتر دوست داری و تا آخر آمو کنار من میمونی؟ همون شبیه که به من وعده دادی بزرگترین جشنهای ازدواجو برام بگیری؟
F30S09, من یه زن خدمتکار فقیری هستم. اما تا امروز دست گدایی پیش کسی دراز نکردم.
F30S10, اگه این مرد بیفکر جگرگوشه منو آباره کوچه ها و خیابونا کرد خدای که ازش نمی کسره؟
F30S11, آقای امیر خان این هدیه را شما به من دادین نه به اون.
F30S12, چون بچه کچیک داشتم کم تر خونه ای من رو قبول می کردم
F30W01, دیدم آقایی از ماشینش پیاده شد و اومد طرف مهد.
F31A01, دیگه نمیخواد خودتو به کوچه علی چب بزنی؟
F31A02, بگو بینم زیر این کاسه چنین کاسه هست؟
F31A03, زاد و رودت هم میشه خودت هم
